"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.92381411733803,0.136460529067913,-0.379270838046416,-0.0820836695957694,0,0,0,0,-0.128190031597661,0,-0.144478264253283,0,0,-0.188349040576169,0,0.121293253787042,0,0,0,0.067776680379547,-0.443176249732876,0,0,0.187793589322707,0,0,-0.0417098710411083,0.029202895144142,0,0,0.0471748599664346,0,0,0.165451153902136,0,0,0.250804794019504,0.0221648432027293,0.175846410764628,0
0.136465846067458,1.20759878704082,0,0,0,0.133732006806318,0,0.0894732521528688,0,0,0,0,0,0,0,0.0253866530970612,0,-0.302856327284127,-0.0529776016836809,0.1031680612796,0.156338369236203,0,0.0848397380327961,0,0,-0.04308491986563,0.0340153210193131,0.00648157239671066,0,0,0,0.0172196014271692,0.0538539063174584,0,0,0.00522771606493055,0,0,0,0
-0.37935989290085,0,2.60165383909455,-0.624094267487247,-0.370936447961411,0,0,0,0,0,0,0,0,-0.0198995309380127,0,0.070224210903897,0.0859215339052861,0,0,0,-0.181298989078199,0,0,0.285532616731353,0.0694792968035492,0.0801431891969903,0,0,0,-0.207198465215799,0.376880661429162,0.0302029970380422,-0.0915430193751473,0.0840217950437978,0.155528378434098,0,0,0,0.0718075144880869,0
-0.0820749621829399,0,-0.624114538596135,1.82014110283234,-0.240097260886578,0.278261082675113,-0.128627592006094,0,-0.43197985958848,0.00255556566991909,0,0,0,0,0.0844166948483691,0,-0.0134970280185012,0,-0.177757275096304,0.0359215885475552,0,0,0,0,0,0,0,0.062105132113006,0.0687904619775633,-0.0918591819978344,0,0,0,0,0,0.192122549414218,0.18175077611453,0,0,0
0,0,-0.370889135154395,-0.24008645900167,1.83544927160593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198187125455449,-0.101476235022335,0,-0.0497613986117667,0.121947152845074,0,0,0,0.120400103867929,0,-0.0928316885159896,0.255850222206661,0,-0.147085827197625,0.165331570580555,0,0,-0.262230825663553,0,0,0
0,0.133731079665372,0,0.278259141018202,0,1.31544655301716,0.0718987181664698,0,0.00998952483420245,0,0.0420802636239228,0,0.0868528114811829,0.118543111243083,-0.293940069125269,0,0.126360426488505,0,0.0303547241484347,0,0,0,0.0156889125961236,0,0,0.102143547203246,-0.107525694713755,-0.066001248699566,0,0.00725242808627302,0.0495394888522479,0,0,0.185685260646052,0.0100450241092908,-0.0324463193467054,0,0,0,0.00225722474704395
0,0,0,-0.128631014110272,0,0.0719045473283263,1.13096717082717,0,0,0.0272509877430491,-0.108201153497169,0,0,0,0.0280724720998158,0,-0.160442169770047,0.0147752713739016,-0.0244086813911692,0.0660156739847076,0.122117569391027,0.0987442231665182,0.0755403285079857,0,0.0811423066574068,-0.116458903271023,-0.0561023148269367,0,0,0,-0.0670510049257751,0,0,-0.00264990197982412,0,0.0466333526425729,0.00723885702482152,0,0,0.0450971107471555
0,0.0894757540808936,0,0,0,0,0,1.13819382509849,0.0959789279946052,0,0,0.12560110408111,0,0,0,0,0.0737048298531786,0.0294088138035632,0.00489164467277581,-0.239190507536819,-0.0404985606878772,0,0,0,0.0724726603773591,0.105172531802741,0,0,0,0,0,0,0,0,0.0236091933655528,0,-0.0609496369772097,0,0.0287144510226127,0
-0.128186495686848,0,0,-0.43196997311394,0,0.0099892932718793,0,0.0959781781090366,1.21331136189773,0.0211316582643869,0,0,-0.0323564188045021,0,0,0.00842119555585497,0,0,-0.169037324907626,0,0.0413500932727383,0.0638676587307223,0,0,0,0.0509165148971471,-0.0174834593211555,0.0283924745075589,0,0,0,0,-0.0464653347409307,0,0,0,0,0,0,0
0,0,0,0.00256068710659166,0,0,0.0272501961819948,0,0.0211327921924143,1.01307573618906,-0.00302986495036739,0,0,0,0,0,0,0.0151972199100967,0,0,-0.171511814603357,-0.0389878551549605,0,0,0.0661511929835116,0.025909913015072,0,0,0,0.0830223967130896,0,0,0,0,0,0,0,0,0.113153358475533,0
-0.144477210897281,0,0,0,0,0.0420792459057724,-0.108201810728351,0,0,-0.00303038969602341,1.07256304218047,0,0,0,0.0607745561008397,0.148399444356612,0,0,-0.00292763888517171,0,-0.12326572036052,0,0,0,0,0,-0.024112435936523,0.0306323897284938,0,0,-0.0306766495350479,0,0,0,0,0.0538306937023832,0.133516771255072,0.0719158956104277,0,0
