"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.19262508512873,0.0536193275233661,-0.20358726408869,-0.0736638746569067,0,0,0,0,-0.0321819920263779,0,-0.0829750609221622,0,0,-0.105680172390034,0,0.0750660795800515,0,0,0,0,-0.236935707938986,0,0,0.112884481368785,0,0,-0.0084887395148366,0.00394012755278155,0,0,0.03214046049771,0,0,0.0663061098234893,0.0187563609611195,0,0,0,0.0993214069311933,0
0.0536213586794569,0.893825452178085,0,0,0,0.03981023554208,0,0.0374135264242625,0,0,0,0,0,0,0,0,0,-0.136270296566273,0,0.0444897341541443,0.11067887187155,0,0.0215115765152288,0,0,-0.0364987525210256,0.00920715478109975,0,0,0,0,0,0.00162434359463124,0,0,0,0,0,0,0
-0.20360813584904,0,1.47726114453881,-0.276180015006829,-0.207721984274409,0,0,0,0,0,0,0,0,-0.0191880393335857,0,0.0586836037317565,0.037971386205156,0,0,0,-0.108012349013448,0,0,0.158302707893932,0.0196656502084896,0.0377176404996893,0,0.0117337300171654,0,-0.121198083181298,0.191770093465072,0.0339573051045864,-0.0788225950173172,0.0514961861334345,0.103250201578425,0,0,0,0.0697100919742969,0
-0.0736568173771551,0,-0.276167656489637,1.09764882848925,-0.0792686764568181,0.107145657962559,0,0,-0.249915529776563,0,0,0,0,0,0.0616153638947939,0,0,0,-0.0725197826895093,0,0,0,0,0,0,0,0,0.0679717933765184,0,-0.06248396029541,0,0,0,0,0,0.0952311737301043,0.01030663222051,0,0,0
0,0,-0.207711561578588,-0.0792659777827813,1.17847357795768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11553940855259,-0.0631331803614774,0,-0.00805538924745153,0.105447816775101,0,0,0,0.0614705684533081,0,-0.0573987191205183,0.155182013529808,0,-0.0959503307446104,0.0996016447387247,0.0226578220003143,0,-0.0846523522956419,0,0.0274852467673847,0
0,0.0398121313162441,0,0.107145436548243,0,0.911923791514988,0.0480349051730182,0,0,0,0,0,0.0409372687133022,0,-0.170902112023385,0,0.0603614696915558,0,0.0147105474169096,0,0,0,0,0,0,0.0454457655521659,-0.0356369214231778,0,0,0,0,0,0,0.0719891014947683,0,0,0,0,0,0
0,0,0,0,0,0.0480332080336796,0.862824556086868,0,0,0,0,0,0,0,0,0,-0.0901782134700661,0,0,0.0205899494787143,0.0295642042574183,0.0350223693408726,0.00950988106082459,0,0,-0.0559194166810455,0,0,0,0,-0.00443551486932938,0,0,0,0,0,0.00385641744610843,0,0,0
0,0.0374137069014174,0,0,0,0,0,0.878953434746166,0,0,0,0,0,0,0,0,0.0467616930789756,0,0,-0.139947916666757,-0.00925280706068898,0,0,0,0.0181495803877626,0.0574302005748319,0,0,0,0,0,0,0,0,0.00592007880956701,0,-0.0245266865989355,0,0,0
-0.0321823481315972,0,0,-0.249915627582594,0,0,0,0,0.914871807585999,0,0,0,0,0,0,0,0,0,-0.0735802261734094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.843047727350541,0,0,0,0,0,0,0,0,0,0,-0.0823894651493025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395088058225009,0
-0.0829758212608864,0,0,0,0,0,0,0,0,0,0.845573602992085,0,0,0,0.00362223727985507,0.0419000465808157,0,0,0,0,-0.0223293171749275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203638208401731,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.840709913183384,0,0,0,0,0,0,0,0,0,0,0,0.0220827598588585,0,0,0,0,0,-0.0756456338299018,0,0,0,0,0,0,0,0,0.0201553046868081,0
0,0,0,0,0,0.040937126692741,0,0,0,0,0,0,0.984891705454103,0,0.0217246577478692,0,0,0.00751764578817877,0,0.0597595809035806,0,0,0,0,-0.312613408922695,0,0,0,-0.0563915751892209,0,0,0,0,-0.108236331621326,0,0,0.042193261419066,0,0,0
-0.10568249418786,0,-0.0191867096568911,0,0,0,0,0,0,0,0,0,0,0.899218697688171,0,0.124412328405856,0,0,0.00226735210616614,0,-0.0525791462145666,0,0,0.0133825792060322,0,0,0,0,0.0234830646365626,0,0,0,0,0.00845887998507167,0,0,0,0,0.0466309256210405,0
0,0,0,0.0616149105368586,0,-0.170902163382871,0,0,0,0,0.00362219718294983,0,0.0217247625957422,0,0.903310585132072,0,0,0,0.00975372485968783,0,0,0,0,0,0,0,0,-0.142244864765589,0,0.0231936699975763,0,0,0,0,0,-0.0430610952757012,0,0,0,0
0.0750599545312019,0,0.0586782284037447,0,0,0,0,0,0,0,0.0418995526111882,0,0,0.124410570402841,0,0.987635841787421,0,0,0,0,0.0107258940097844,0.0428813326342477,0,-0.0645575900510597,-0.1943628160841,0,0.0682675711865868,0,0,0,0,-0.0770127706427107,0,-0.016865744880844,0,0,0,0,-0.029086117547736,0
0,0,0.0379765285566327,0,0,0.0603585818761975,-0.0901790858542107,0.0467638439930079,0,0,0,0,0,0,0,0,1.10626927625847,0,0,0.0475549721163287,0.088235366675613,0.0412990034274954,0.076708071191956,-0.107371231230112,0,-0.189603424063463,0.0960371381187024,0,0,0,-0.00959434569347718,0,0,-0.118307160459456,-0.0822085469470596,0,0.0333864371661707,0,-0.0097509821883358,0
0,-0.136270355938337,0,0,0,0,0,0,0,0,0,0,0.007517679202384,0,0,0,0,0.852664523044155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00640096190846516
0,0,0,-0.0725195980910911,0,0.0147107673606219,0,0,-0.0735802045523693,0,0,0,0,0.00226750481818286,0.00975365670139516,0,0,0,0.848120506325831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0444902138874048,0,0,-0.115540721755594,0,0.0205901674081708,-0.139949775944221,0,0,0,0,0.0597546931965032,0,0,0,0.0475511473664528,0,0,1.0090618592205,0,0,-0.0028791238467266,0,0.0311321947164045,0.0845312093835962,-0.0485969219487272,0,0,0,0.00540574429618322,0,-0.04086134037318,0.0622997331317882,0,0,-0.197805427002647,0,0,0
-0.236935555131494,0.110679654558693,-0.108026672463112,0,-0.063144121566175,0,0.0295654663434099,-0.00925770377775644,0,-0.0823905497688797,-0.0223296069491302,0,0,-0.0525805630589089,0,0.0107303613363267,0.0882358538029042,0,0,0,1.12398346768843,-0.110763425274318,-0.0183157364731312,0.00882407132284955,0,0.0185790531310162,0,0,0,0,0.0123936621194446,0,0,0.110928038610592,0.00913430541629071,0,0,0,0.0563755506844144,0
0,0,0,0,0,0,0.0350223826939754,0,0,0,0,0,0,0,0,0.0428821765535025,0.0412984543152892,0,0,0,-0.11076173278981,0.880950859046704,0,0.0271917444918013,0,0,0,0,0.0547481168610972,0,0.00390789720454086,0.00191287210767365,0,0,0.0338072478019735,0,-0.00355867547743795,0,0.0332067870663047,0
0,0.0215117529897207,0,0,-0.00805455705056886,0,0.0095098731500224,0,0,0,0,0,0,0,0,0,0.0767074630515165,0,0,-0.00287932682652605,-0.0183152585406505,0,0.844373463703843,0,0,0.0206066148055625,-0.00461513379785239,0,0.0195313382028859,0,0,0,0,0,0,0,0,0,0,0
0.112883485732373,0,0.158334543655141,0,0.105450016957416,0,0,0,0,0,0,0.0220850201863864,0,0.0133829585716065,0,-0.0645478249336433,-0.107358577899381,0,0,0,0.00881855618719147,0.0271906124843127,0,1.48138957580155,0,-0.0859047788678723,0.0183145146030405,-0.0597830488710688,0,0.0361864831718664,0,0,0,-0.179984831889142,-0.276645156030043,0,0,0,-0.33729608098076,0
0,0,0.0196622810369016,0,0,0,0,0.0181506009864082,0,0,0,0,-0.312612659040695,0,0,-0.19435859719949,0,0,0,0.0311308204682113,0,0,0,0,1.02600490516652,0,0.037326337218356,0,0,0,0,0,0,-0.0999063822748939,0,0,0.00770437662814812,0,0,0
0,-0.0364990264529201,0.0377340231879621,0,0,0.0454442180067015,-0.0559205271233811,0.0574344089915272,0,0,0,0,0,0,0,0,-0.189600639883685,0,0,0.0845317736273109,0.0185743307756512,0,0.0206073133976107,-0.0859151262299525,0,1.08455621535925,0.132021033597788,0,0,0,-0.0623310529256633,0,0,-1.73746492785628e-05,-0.101714382542487,0,0.00330609274335779,0,-0.0849539541503299,0
-0.00849068536707385,0.00920726819316181,0,0,0,-0.0356365792932448,0,0,0,0,0,0,0,0,0,0.0682663568974718,0.0960372930412636,0,0,-0.0485983619406363,0,0,-0.00461551008683327,0.0183129592497845,0.0373271285426136,0.132018226328132,0.927229670459921,0,0,0,0,0,0,0.0681095617388208,0.0117470502670427,0,0,0,0,0
0.00393714494316274,0,0.0117274218448923,0.0679715329913405,0.0614681871172719,0,0,0,0,0,0,0,0,0,-0.142244836228052,0,0,0,0,0,0,0,0,-0.0597828056397386,0,0,0,0.881716411318135,0,0,0,0,0.00560524013084219,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.0563914710775413,0.0234830381906086,0,0,0,0,0,0,0,0.0547480231889482,0.0195313144062877,0,0,0,0,0,0.840798666693225,0,0,0,0,-0.0123157918704818,0,0,0,0,0,0
0,0,-0.121209270112711,-0.0624839812286062,-0.0574043505659468,0,0,0,0,0,0,-0.075646079187173,0,0,0.0231935922926566,0,0,0,0,0,0,0,0,0.0361960243968309,0,0,0,0,0,0.948584550532522,0.00526151475357384,0.0208591950385555,-0.149468397713775,0,0.0426254913158965,0,0,0,0,0
0.0321308756977581,0,0.191781075099249,0,0.155179968813948,0,-0.00443620332338272,0,0,0,0,0,0,0,0,0,-0.00959571794244936,0,0,0.00540544949847527,0.0123857554027173,0.0039090124791171,0,0,0,-0.0623282027787794,0,0,0,0.00526030491963369,1.14873347166373,-0.0789924377783896,0.0561790883119988,-0.0818006831136286,-0.162724528612246,0,0,0,-0.104706354401112,0
0,0,0.0339605327747452,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770104430895356,0,0,0,0,0,0.0019124564258741,0,0,0,0,0,0,0,0.0208564246438661,-0.0789883537830016,0.898445951857239,0,0,-0.0861315655420029,0,0,0,-0.074916791043789,0
0,0.00162500787354327,-0.0788287663521201,0,-0.095948481777804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040861300355822,0,0,0,0,0,0,0,0.00560455627688822,0,-0.149465263529828,0.0561740848597852,0,0.971934985827451,0,0.0965084296464106,0,0,0,0.0673053101754868,0
0.0663061612823459,0,0.0515151788796748,0,0.0996071089234439,0.0719916436829977,0,0,0,0,0,0,-0.108239773429492,0.00846219803227053,0,-0.0168694486588106,-0.118311533491881,0,0,0.0623018798178759,0.110920006648325,0,0,-0.179987973035092,-0.0999032807612293,-1.39524422758148e-05,0.0681105353784545,0,-0.0123153278531844,0,-0.0817873310410838,0,0,1.22183158002397,-0.119552929484128,0,0.0251729492011428,0,-0.046557612115429,0.0129396057994904
0.0187533779702435,0,0.10324044773955,0,0.0226487686859739,0,0,0.00591831243121936,0,0,0,0,0,0,0,0,-0.0822075859716806,0,0,0,0.00912975322874125,0.0338088260718816,0,-0.27664994627685,0,-0.101707509637474,0.0117461990054028,0,0,0.042622114512115,-0.162722086968204,-0.0861312618022172,0.0965103970337217,-0.119561974866814,1.48960759767263,0,0,0,-0.409634583347494,0
0,0,0,0.0952312347828368,0,0,0,0,0,0,0,0,0,0,-0.0430610627500291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844950084832434,0,0,0,0
