,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
1,0.0742080238541613,0.00986933091311459,-0.00344361782672621,0.0382264482322604,-0.0411035714855801,-0.0267732704898766,-0.0418744110222481,-0.00928397874134742,0.0406473297650509,-0.0203541049248045,0.0442437672619028,-0.00707322746116799,-0.0174472025006396,0.0365626919595391,0.000705689757883889,-0.0173459887022003,-0.000375172123884068,-0.00162421203458417,0.024954873684811,-0.0409917334028118,0.0667192495532909,-0.0741964406198881,-0.0377563957432814,-0.0419391268537356,-0.00332730293288,-0.00911517457714081,-0.0659007068279514,0.048997649312063,-0.0100061593612561,0.0252949304680417
2,0.00986933091311459,0.0254897068030099,-0.0326835198869386,-0.0274156785987582,-0.00200066968163952,-0.0300866935362753,0.0036805287929864,0.033564246880015,-0.00471645366133479,0.0249857941143414,0.0437695343290958,-0.0152095239117172,-0.0343189000804426,0.0284732614972812,-0.00931563942755283,-0.0218571914816753,0.0152010027445151,-0.00406513108461872,0.0116332987917824,-0.00545092224917628,-0.00583518059207617,-0.0080478325082733,-0.0060749208290413,0.00306070142478507,0.0218024045232961,0.00893575291995224,-0.0275527283685119,0.0271229611465527,0.020505727334173,-0.0188193716049102
3,-0.00344361782672621,-0.0326835198869386,0.0497913748890509,0.0571320486726698,-0.0157544130951106,0.0317682074029858,-0.0104141392014902,-0.0535021520041264,0.0109968074962446,-0.0495050534253167,-0.0578041786019412,0.0237863014949042,0.0436295289505479,-0.0393011404787054,0.021963052143176,0.022074355794927,-0.024158790432514,-0.0081475724420054,-0.0199087069621967,0.00395199887177095,0.0261439969252996,0.00336083138183886,-0.00470561628027454,-0.0184176541066922,-0.0366046910598884,-0.00639271045987114,0.0327926452088534,-0.0413694583631111,-0.0154271848584862,0.0221003884642025
4,0.0382264482322604,-0.0274156785987582,0.0571320486726698,0.126027678144648,-0.0639324476257041,0.0181969899323277,-0.0233770965811166,-0.0815676167933247,0.0198975264164684,-0.0663843312097094,-0.02831496387052,0.0474760808291317,0.0217076595310114,-0.0108405513864672,0.0332656958744076,-0.00907078773304914,-0.0114368866490782,-0.0469856145616864,-0.0772277348478311,-0.0299110657725942,0.101571968329041,-0.0284940156496437,-0.0393279433190772,-0.0602920764648592,-0.0643327428989422,-0.025673890417895,-0.0282203845188085,-0.0307704028189906,0.0259964337196269,0.0334963832970135
5,-0.0411035714855801,-0.00200066968163952,-0.0157544130951106,-0.0639324476257041,0.0822886273644391,0.0117086148370966,0.0133878729290817,0.0357570260529757,-0.028769662102237,0.0544793948634534,-0.0283320466437003,-0.0456694067728642,0.0504245980388264,-0.019493808708828,-0.0524681569377332,0.00517341321275795,-0.00898694860200941,0.0361012020330624,-0.02445519329541,0.0168492565248632,-0.0465382037326363,0.0540344507012004,0.0212965629126651,0.0709392872049835,0.0252129674982832,-0.0212531952430531,0.0450854541612325,0.00105361497815291,-0.0418187715409273,0.031093994669127
6,-0.0267732704898766,-0.0300866935362753,0.0317682074029858,0.0181969899323277,0.0117086148370966,0.045821742501552,0.00975996446204599,-0.0344727663867241,-0.0048936813184224,-0.012961145105337,-0.0468930615063157,0.0280405855268365,0.0288426317567242,-0.0278655131248185,0.00954748696774813,0.0299777899517289,-0.00569987114400607,0.00783900086746402,-0.0209421754805964,0.0105848915687556,-0.011564149345088,0.0210112002063433,0.0228821448487768,0.00449692198127634,-0.0230654310668186,-0.0149031136949669,0.029760721834353,-0.0326688689406512,-0.0179716152307564,0.0134771690429338
7,-0.0418744110222481,0.0036805287929864,-0.0104141392014902,-0.0233770965811166,0.0133878729290817,0.00975996446204599,0.0336004399648351,0.0116686406121506,-0.0296532697486849,0.0231313501646421,-0.00140971504189384,0.0156919007473816,-0.0183867279992374,-0.00237181141238588,0.00367309039586323,0.000100453058263523,0.016986333998247,-0.00968314645659007,-0.0242160604749944,0.0190909469713746,-0.037958850123967,0.0403342057945767,0.0237762215183554,0.0173565498976765,0.00344294878565628,0.00513696800786569,0.0145941848235264,-0.0207541325860981,0.0301511347166385,-0.0302352841001003
8,-0.00928397874134742,0.033564246880015,-0.0535021520041264,-0.0815676167933247,0.0357570260529757,-0.0344727663867241,0.0116686406121506,0.0673118587435042,-0.0150161031469362,0.0554611298399179,0.0455234380312288,-0.0424088104891635,-0.0283274728575378,0.0263380359105431,-0.0310771761784603,-0.0169513984153192,0.0145961215579146,0.0201446070461152,0.0359309751078204,0.00786606136851067,-0.0478500898809211,0.0105507179491746,0.00984427498083405,0.0370533324125627,0.0484442518389878,0.0140480263845247,-0.0070479529267214,0.0377345620952791,3.43591901933596e-05,-0.0217790196756424
9,0.0406473297650509,-0.00471645366133479,0.0109968074962446,0.0198975264164684,-0.028769662102237,-0.0048936813184224,-0.0296532697486849,-0.0150161031469362,0.036315386474642,-0.0332257849581026,0.0077975315315857,0.00107615112274204,-0.00297311888107421,0.00554492519974636,0.0146896042299987,0.0116448482160417,-0.0111533661779993,0.0108938620862791,0.0556282878620342,-0.0139749102668259,0.0234114986936277,-0.0510322193611734,-0.0131097700735501,-0.0311393846868476,-0.00287104495274822,0.00844403960973031,-0.0169445326907122,0.0191710671648745,-0.0257202506433302,0.00922089898966212
10,-0.0203541049248045,0.0249857941143414,-0.0495050534253167,-0.0663843312097094,0.0544793948634534,-0.012961145105337,0.0231313501646421,0.0554611298399179,-0.0332257849581026,0.0798662150100048,0.0393956618121968,-0.0300177912772787,-0.0162659272558312,0.0323103159242466,-0.0483719557906276,-0.0235839740163331,0.027165153632372,0.0151980168232548,-0.0353754982929619,-0.00266825585937546,-0.0325617495766632,0.0311414707260099,0.0153457248933823,0.0506258271967099,0.0337144345246021,-0.0220916100566679,-0.0218423287193512,0.0343211517196229,0.00708150678047143,0.00289710088657139
11,0.0442437672619028,0.0437695343290958,-0.0578041786019412,-0.02831496387052,-0.0283320466437003,-0.0468930615063157,-0.00140971504189384,0.0455234380312288,0.0077975315315857,0.0393956618121968,0.103603183453857,-0.00350622919860731,-0.087956787502675,0.0761765146421478,-0.00584916627653627,-0.0363411438264125,0.0420253915335082,-0.00770595544604835,0.0286449638540032,-0.0293318847479051,0.0111187589574318,-0.0499533287459551,-0.0113258125788229,-0.0214081425280905,0.0302342751104897,0.00551435749948945,-0.0923422993153367,0.0689981880745426,0.0396892997529353,-0.0314475057851305
12,-0.00707322746116799,-0.0152095239117172,0.0237863014949042,0.0474760808291317,-0.0456694067728642,0.0280405855268365,0.0156919007473816,-0.0424088104891635,0.00107615112274204,-0.0300177912772787,-0.00350622919860731,0.0636614410914892,-0.0334415429331984,0.00218302954284509,0.0443943207791897,0.0135385712453432,0.0175834561540423,-0.0269579698013913,-0.0161157236396393,0.000158632285961295,0.00985146252564098,-0.00691774793754937,0.0128832905529981,-0.0406719009116265,-0.0324424241522789,0.00266425457115959,-0.01656498589979,-0.0277966531831726,0.0378970532729118,-0.0281775838510075
13,-0.0174472025006396,-0.0343189000804426,0.0436295289505479,0.0217076595310114,0.0504245980388264,0.0288426317567242,-0.0183867279992374,-0.0283274728575378,-0.00297311888107421,-0.0162659272558312,-0.087956787502675,-0.0334415429331984,0.108852043936943,-0.0610998831308664,-0.0305407437856935,0.0165335388860714,-0.0472164834141715,0.0199827622608186,-0.0472897933040942,0.00847463730691703,0.0168976365532845,0.0375896498187379,-0.0095111029370047,0.0379148978271376,-0.0188961426495045,-0.0286068898931252,0.0707105427671256,-0.0355909063242313,-0.0620583851848199,0.0709874261509085
