"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.696322827042748,0.0561681313422475,-0.101376709118315,-0.00505715568287194,0,-0.0193293949713325,0,0,-0.0505896546087361,0,-0.0584257561670539,0,0,-0.0478442321339171,0,0.0226700875183335,0,0,0,0.0975880493955971,-0.123650170638112,0,0,0.0356756890783629,0,0,0,0,0,0,0,0,0,0.0534346794692827,0,0,0.113534915648472,0.00805938844675866,0.00895541839172824,0
"2",0.0561681313422475,0.268134622362105,0,0,0.00528457191300747,0.00471012713846767,0,0.00108524747694176,0,0,0,-0.00880187525055869,0,-0.00839870621081491,0,0,0.0351116693566799,-0.0825285613191211,-0.0301294201929818,0.02756690354561,0.0227673255402254,0,0.00603665053797834,0.0247139677833278,0,-0.014792492664757,0.000439830792866387,0,0.00513167147537433,0,-0.00602446515036834,0.00637613818392766,0.0246286491931733,0,0,0,-0.00141127071119304,-0.00268689491346526,0,-0.00324269282414903
"3",-0.101376709118315,0,1.21831231049276,-0.339618361382249,-0.119822903760464,0,0,0,0,0,0,0,0,0,0,0,0.000748695156203474,0,0,0,-0.0184219523981549,0,0,0.0152017523311157,0,0,0,0,0,-0.0466968925417265,0.112898311451732,0,0,0,0,0,0.0187764014303055,0,0,0
"4",-0.00505715568287194,0,-0.339618361382249,1.28691444063719,-0.0922978010360119,0.0788459548135702,-0.0017219302232804,0,-0.19980891820761,0,0,0,0,0,0,0,0,0,-0.0551684623734542,0.00492270049454775,0,0,0,0,0,0,0,0,0.064764358609942,0,0,0,0,0,0,0.0570630559255451,0.0652765935748311,0,0,0
"5",0,0.00528457191300747,-0.119822903760464,-0.0922978010360119,1.01860516366249,0.0231807080458074,0,0.0105754751510448,0,0,0,0.0268688918544948,0,0,0,0,0,0,0,-0.0530782034477124,-0.0165745401652039,0,0,0,0,0,0.000342553233195636,0.00322935666873457,0,-0.0146978254789881,0.0571242292660062,0,-0.0164071532092128,0,0,0,-0.119672186783025,0,0,0
"6",-0.0193293949713325,0.00471012713846767,0,0.0788459548135702,0.0231807080458074,0.196462878111569,0,0,0,-0.00677559105549649,0,0,0.00662442158891835,0.0337150478443877,-0.0593664363807466,-0.0158730185629499,0.0026266113271706,-0.00752905525223427,0,0,0,0,0.0280267569137914,0,0,0,-0.0530354833839479,-0.0202514325498869,0,0.00124974906977126,0,0,-0.000537246900844318,0.0317690164726112,0,-0.00570580875983947,0.0024862550685481,0,0,0.00705533158162637
"7",0,0,0,-0.0017219302232804,0,0,0.586938624118202,0,0,0,-0.0244307228192254,0,0,0,0,0,-0.0248624728430437,0.0135661816946932,0,0,0.0399912307165971,0.0198994660408309,0.0118443078037319,0,0.0641436515347589,-0.0150480304368418,-0.0626591617768034,0,0,0,0,0,0,0,0,0,0,0,0,0.00377389235973346
"8",0,0.00108524747694176,0,0,0.0105754751510448,0,0,0.238508506136491,0.0259819488500388,0.0141436675897466,0,0.0301324748500535,0,0,-0.00171203772322799,0,0,0.0111187676705294,0,-0.0691544264130299,0,0,0,0,0.0024672020183153,0.012194474783089,0,0,0,0,0,0,0,0,0,0,-0.0191985170815253,0,0,0
"9",-0.0505896546087361,0,0,-0.19980891820761,0,0,0,0.0259819488500388,0.830411949662865,0,0,0,0,0.00362228224036801,-0.000670476587512393,0,0,0,-0.0682012492958543,0,0.0418952148346168,0.0280077051953363,0,0,0,0.0598244782546627,-0.0183885487691304,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,-0.00677559105549649,0,0.0141436675897466,0,0.403367739883094,-0.00608104837633024,-3.60218257080951e-05,0,0,0.00820615368583893,0,0,0,0,0,-0.0527871975306947,-0.00809403503112626,0,0,0.012321218491548,0.00358160495578953,0.0240284522607975,0,0,0.0386931078265236,0,0,0,0,0,0,0,0,0.0363687241735127,0
