"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.655344187894179,0.0547470287290209,-0.125325574261052,-0.164659052340655,0,-0.0718689919649439,-0.0558917478376779,0,0,0,-0.165679834601894,0,0,-0.0422057131905191,-0.0062969417712939,0.00211654313584309,0.000353479141537211,0.022744280770107,0.0813195976350613,0.0968579032850791,-0.159727595136858,0,0.0142409519672708,0.0777836352446225,0.0164892319446989,0,-0.00175603875724815,0.0108159457995215,0,0.0440788931802681,-0.0581916311210757,0,0.0269724860749492,0,0.0648826282343801,0,0.0261637782899109,0.00125548806616749,-0.00333226342271694,0
"2",0.0547470287290209,0.282466426088384,0,0.0775220929250542,0,0.00195335105282449,-0.0670731256129962,0,0,0.0215418054583076,0,0.0134778845412405,-0.0219778671635026,0,0,0.0147866947071866,0,-0.0538558236697178,0,0,0.013265712726901,0,0.0560166289212927,0,0,-0.01217694552072,0.0304080492977951,0.0718598371313105,0.0101310017894439,0,0,0,0,0,0.0440798315909116,0.0355309143696702,-0.0186433153634632,-0.0378678235939376,0.00317279639109346,-0.00955304802715051
"3",-0.125325574261052,0,1.23368433066064,-0.315777620841459,-0.287956664543033,0.0032956144663473,0.000789529012696751,0.043904587850517,0,0.0056145365336101,0,-0.00503997326534558,-0.0099441460682155,0,0,0,0.0882125707576508,0,0,-0.0151601465228321,0,0,0.000129585389221206,0.0716988150585886,0,0.00146705357234414,0.0258526398695612,0.0193380044149738,0,-0.0253765631709117,0.0680575014061145,-0.00976211024296282,-0.0788910048682382,0.069971786993122,0.0151391084660252,0,0,0,0,0.01534152097183
"4",-0.164659052340655,0.0775220929250542,-0.315777620841459,1.44092596581905,-0.140579668625931,0,0,0.012163584433714,-0.262234501749947,0.0927780290241708,0,-0.0195374298494308,0.0451485956877019,0,0,0.0473465576457623,-0.0198458927562632,0,-0.154133711901763,0.0776460020177785,0,0.00462112365487976,0,0,0.0584350933059998,0,0,0.0354727856245931,0.0436979924380465,-0.00218656250780473,0,0.0719089285680043,0,-0.00341419370973529,0,0.0609278083593227,0.00304351169645964,0,0,0
"5",0,0,-0.287956664543033,-0.140579668625931,1.0611250209209,0.0489244159239584,0.0370804716864876,0,0.0121109929456815,0.0083291389269964,0,0.0216222187326574,0,0.00859878563718968,0.0108484540465393,0,0,0,-0.0379728864223823,-0.123360524972326,0,0,0,0,0,0.0194446327556369,0,0.101759066313389,0,-0.107833614585603,0.0164905767328558,0,0,0,0.0088299808693613,0,-0.119599480138901,0,0,0.0153764582218236
"6",-0.0718689919649439,0.00195335105282449,0.0032956144663473,0,0.0489244159239584,0.160523699635338,0.0164535693923627,0,-0.0194761966288721,0,0.0457337221907913,0,0.0249731418315864,0.00334563298265799,-0.0630587532457632,0,0.0276924481389421,0.0152440077073797,0.0179720597211227,0,0.0300124133330158,0.00985239271603736,0,0.00504234276550805,0,-0.00798545235588419,-0.0583868804035632,-0.00169967017882194,-0.00466558965043483,0,0,0,0,0,0,0.0193660905596776,0,0,0,0
"7",-0.0558917478376779,-0.0670731256129962,0.000789529012696751,0,0.0370804716864876,0.0164535693923627,0.570169268125051,-0.00411462380147834,0.00605246413430686,0.025137237802455,0,0,0,0,0,0,-0.0210253498639933,0,0,0,0.000157887450025898,0.10188874289367,0,0,0.00504074204864437,0,-0.0511024983830414,0.0280442660200191,0,0,0,0.0502473723687865,0.0392781461748192,0,-0.0100297719210845,0.0134706276507375,0.00466536417167885,0,0.0230670722206711,0
"8",0,0,0.043904587850517,0.012163584433714,0,0,-0.00411462380147834,0.253451328275123,0.00399484102832579,0,0,0.00276342737002387,-0.00919884182898193,0,-0.0075809841897351,0,0,0.0386234126665313,0.014495387275134,-0.0679160340652593,0,0.0159541002436121,-0.00596611226182717,0.00988631673338985,0,0.0118902422644999,0,0,0,0.0147103084897287,0.011934315054477,0,0,0,0,0.0347924218988868,0,0,0.00852206379270149,0.0171075426875076
"9",0,0,0,-0.262234501749947,0.0121109929456815,-0.0194761966288721,0.00605246413430686,0.00399484102832579,0.742483600340657,0,0.013347792474558,0,0.0463966333305383,0,0.0379326494551576,0.00338587398829967,0,0,-0.132406675052353,0.00135217023128942,0.0113703173959103,0,0,0,0,0.00357514720675634,0,0,-0.0217361772575374,0,0,0.0189535164746658,0,0,0,0,0.0226131726690743,0,0,0
"10",0,0.0215418054583076,0.0056145365336101,0.0927780290241708,0.0083291389269964,0,0.025137237802455,0,0,0.414375888779819,0,-0.000459478376400597,-0.0181977568729862,-0.0121503765202142,0.00572659345276303,0,0,0.00133381285260269,0,-0.0181486780237516,-0.0496499048061721,-0.011731151417005,0.0299976152601759,0,0,0,0,-0.000506096769785244,0.0657501824392033,0.0659882898667594,0,0.0418589856921434,0,0,0,0,0.0390708054257973,-0.0704780899340546,0.0792095086629578,0.0311655635801562
"11",-0.165679834601894,0,0,0,0,0.0457337221907913,0,0,0.013347792474558,0,0.702256497965153,0.0490827043134193,0,0,0.0208252504164891,0.0240811933025331,0.0687004361633298,0,0,0,-0.00610298488943256,-0.0458380695636688,0.0270066751972791,0,0,0,-0.0489337209793267,0,0,0,0,0,4.38492588736318e-05,0,0.00394094983405267,0.00162864570866464,0.0740291186170167,0,-0.0236896212447024,0.0204617258844742
"12",0,0.0134778845412405,-0.00503997326534558,-0.0195374298494308,0.0216222187326574,0,0,0.00276342737002387,0,-0.000459478376400597,0.0490827043134193,0.390930229464093,0,-0.0194937763229857,0.00561978137385579,0,0,0.0118714550229707,-0.088068296396169,0.0427704160804344,0,0,0,0.0298232416100939,0.0210158965815985,0,0,0,-0.0450793288277913,-0.0508265091960835,0.00161069312965107,0,-0.0373555775503165,0.00155089693448612,0,0,0,0.0224030627481367,0,0.01328528611248
"13",0,-0.0219778671635026,-0.0099441460682155,0.0451485956877019,0,0.0249731418315864,0,-0.00919884182898193,0.0463966333305383,-0.0181977568729862,0,0,0.456773784914666,-0.0249376684261197,0,-0.0385387400283471,0,0.0421568762706259,0,0,0.0383725251047986,0.00500817359133899,0.00952921207728376,0.0134902041715325,-0.170470299992188,0,0.0231961815530965,0,0,0,-0.049930835675384,0,0,-0.113073727925045,0.150018441915014,0,0.0157012041750251,0.0682859909202564,0.0098948622381411,0.010783483688561
"14",-0.0422057131905191,0,0,0,0.00859878563718968,0.00334563298265799,0,0,0,-0.0121503765202142,0,-0.0194937763229857,-0.0249376684261197,0.365692566237338,0,0,0.0061552069447419,0,0.0224472363036266,0,0.0254551679920311,-0.0267259608090515,-0.0564807541325727,0,0,-0.000457467647575268,-0.011006544290841,0,0.00021649550319462,0.0225601682545112,0,0,0.00556498185211264,0.0138335074000781,0.0101659487442785,-0.0176028764205723,0,0,0.0272497709391413,0.00274299070874602
"15",-0.0062969417712939,0,0,0,0.0108484540465393,-0.0630587532457632,0,-0.0075809841897351,0.0379326494551576,0.00572659345276303,0.0208252504164891,0.00561978137385579,0,0,0.292345735779961,-0.0154762833725586,0,-0.00868358408522445,0,-0.00886197764854952,0.0137351685456909,0,-0.00220131210191328,0.000188523027463138,0,0,0,-0.00441672600048556,0,0.0230115419869169,0,-0.0286722277288616,0,0,0,-0.0792468487103446,0.00113806976613842,0.0118236379054528,0.022832762395999,0
