"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.5378241873067,0.0859039870257719,-0.286391323073201,-0.0908862226560704,0,0,0,0,-0.0734785945057368,0,-0.124887907435747,0,0,-0.150970039304073,0,0.0963940576110946,0,0,0,0,-0.334687395621097,0,0,0.147612034229339,0,0,-0.0229719045680296,0.0184324657122212,0,0,0.0349752670666041,0,0,0.101706936911554,0,0,0.113395995509367,0,0.137213699443,0
0.0859107977278978,1.05435396728909,0,0,0,0.089845872900345,0,0.0734624757498235,0,0,0,0,0,0,0,0,0,-0.224930744051109,-0.0247977620197314,0.0711827346096029,0.142273787618599,0,0.0567420398166896,0,0,-0.0442849974081339,0.0245564125791604,0,0,0,-0.000699436628838206,0,0.0256679481978827,0,0,0,0,0,0,0
-0.286451044927657,0,2.0077512454204,-0.430129756194713,-0.290405639719359,0,0,0,0,0,0,0,0,-0.0238438382092798,0,0.0723598173805268,0.0559119513663977,0,0,0,-0.141753775821538,0,0,0.217374583418136,0.027164331037534,0.0525255825691444,0,0.000920305370117395,0,-0.160788075974934,0.274924968535626,0.0350544510979916,-0.0885278815233454,0.0647262482791263,0.137180992324283,0,0,0,0.0716495164948037,0
-0.090877118261392,0,-0.430100156126384,1.4439585575681,-0.143295898637101,0.198848999290709,-0.0715288771742755,0,-0.350395453037134,0,0,0,0,0,0.0758085371492734,0,0,0,-0.124991982889009,0,0,0,0,0,0,0,0,0.0748766483549509,0.0129761199393612,-0.0871560468065317,0,0,0,0,0,0.149622907116132,0.104555054618835,0,0,0
0,0,-0.290409143841858,-0.143314657336238,1.50357700140789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152216163964607,-0.0809199237087883,0,-0.0253543207429169,0.123916747358354,0,0,0,0.0996504033407359,0,-0.0762818362433434,0.209803982067943,0,-0.12382167376181,0.133070248953735,0.00175531855886642,0,-0.167292211829068,0,0.0190935090848043,0
0,0.0898435200509921,0,0.198854951897068,0,1.11070463431548,0.0677340919874301,0,0.000637667774594545,0,0.018880957037753,0,0.0661592870656725,0.0364446861363832,-0.247320210253837,0,0.0957893707893788,0,0.032850780168754,0,0,0,0,0,0,0.0773139690816131,-0.0703555270274483,-0.0263561133820559,0,0,0.016980671335701,0,0,0.127936691376558,0,-0.0257663394169112,0,0,0,0
0,0,0,-0.0715280700352132,0,0.067730954825876,0.992179568688813,0,0,0.00707073944349835,-0.05822058982607,0,0,0,0.00984129774543942,0,-0.122436802752778,0,-0.0217445952060886,0.041461233994443,0.0684489270075902,0.0724918074871075,0.0432880536639187,0,0,-0.0818517666784212,0,0,0,0,-0.0362138048903848,0,0,0,0,0.0227259189515281,0.0138516469638501,0,0,0.0153677487909518
0,0.0734637982916444,0,0,0,0,0,1.0103990285493,0.042715169232262,0,0,0.0612134444063167,0,0,0,0,0.0664866651353334,0,0,-0.195326957417795,-0.0275718721572235,0,0,0,0.0459821874617678,0.0830418321572162,0,0,0,0,0,0,0,0,0.013141610194066,0,-0.0495323218321917,0,0.0106366413666707,0
-0.0734736973104106,0,0,-0.350396953201925,0,0.000638015376004386,0,0.0427177339484962,1.06442809292563,0,0,0,-0.00312533951303918,0,0,0,0,0,-0.129999172006614,0,0,0.011157692754502,0,0,0,0,0,0.0193067155105451,0,0,0,0,-0.0227760687160992,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0070707069928296,0,0,0.930558761740344,0,0,0,0,0,0,0,0,0,0,-0.131557827127609,-0.0239179581637144,0,0,0.033230923588019,0.0139330467444021,0,0,0,0.00514806185088829,0,0,0,0,0,0,0,0,0.0719519240832016,0
-0.12489389062421,0,0,0,0,0.0188810001364377,-0.0582201493995996,0,0,0,0.956551672651178,0,0,0,0.0435949253832384,0.0983166466158049,0,0,0,0,-0.0713027771252973,0,0,0,0,0,0,0.0136897410263463,0,0,0,0,0,0,0,0.0310057666282727,0.0878568191723221,0.0400045831054268,0,0
0,0,0,0,0,0,0,0.0612121406704971,0,0,0,0.931884705705156,0,0,0,0,0,0,0,0,0,0,0,0.0567188815208189,0,0,0.0282465109090189,0.00156071178612767,0,-0.13266354845222,0.0105879067889379,0.0338684767051785,-0.00336773516185209,0,0,0,0,0,0.0476713300224695,0.0149321615343812
0,0,0,0,0,0.0661726875967145,0,0,-0.00312797895505471,0,0,0,1.20392573093594,0,0.0841820830172221,0,0,0.0793970720057638,0,0.0893761058889926,0,0,0,0,-0.44587070562488,0,0.00257873705185795,0,-0.105555680866075,0,0,0,0,-0.147109907220984,0,0,0.0673449190087371,0,0,0
-0.15098199506049,0,-0.0238260963538392,0,0,0.0364450101610905,0,0,0,0,0,0,0,1.04290971098072,0,0.184504801026253,0,0,0.0714495406857582,0,-0.0757770409431798,0,-0.0281761959344567,0.010399858246774,0,0,0,0,0.0660187984053992,0,0,0,0,0.015843350680349,0,0,0,0,0.069652995255347,0
0,0,0,0.0758025903567,0,-0.247320806752596,0.00984193508502168,0,0,0,0.0435946694487419,0,0.0841830497166387,0,1.0674924985308,0,0,0,0.0363381861128514,0,0,0,0,0,0,0,0,-0.21553002338554,0,0.0776173264144288,0,0,0,0,0,-0.0804082697190436,0,0,0,0
0.0964004919914649,0,0.0723673684808222,0,0,0,0,0,0,0,0.0983166684856963,0,0,0.184511109040433,0,1.19944469577856,0,0,0,0,0,0.0729321152074051,0,-0.0790980633298337,-0.27968400597095,0,0.105011625160389,0,0,0,0,-0.121297489114859,0,-0.0061909798412771,0,0,0,0,-0.0227909797516322,0.0300735262522478
0,0,0.0559132840378932,0,0,0.0957856772328282,-0.12243236737796,0.0664845273916382,0,0,0,0,0,0,0,0,1.37199000370241,0,0,0.0451774720314226,0.113905806614444,0.05435738498171,0.10522465304599,-0.143975479281898,0,-0.254142984083475,0.124882858253063,0,0,0,0,0,0,-0.142687158863612,-0.103968194967373,0,0.0550440516953498,0,0,0
0,-0.224928087666417,0,0,0,0,0,0,0,0,0,0,0.0793963881008577,0,0,0,0,0.959385318608388,0,0,0.0494612857254733,0,0,0,0.0213609317300419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721713553137034
0,-0.0247987492242322,0,-0.124989672093288,0,0.0328511866553554,-0.0217458750895749,0,-0.129999591550102,0,0,0,0,0.0714502186411062,0.0363385764868592,0,0,0,0.957925998719907,0,0,0.00775525122547456,0.0220658079911706,0,0,0,0,0.035050028089787,0,0,0,0,0,-0.0355788889360505,0,0.0258956380584394,0,0,0,0.0108807395936615
0,0.0711713351350702,0,0,-0.152224574172063,0,0.0414591812036971,-0.195325737205101,0,0,0,0,0.0893700975092749,0,0,0,0.0451868169414754,0,0,1.22922649189785,0,0,-0.0197718255382433,0,0.0333172279240895,0.102318644114301,-0.0722516282087915,0.00185795833514273,0,0,0,0,-0.0702689266395579,0.0649834270985363,0,0,-0.275386059457329,-0.0211496498368076,0,0
-0.334699159568044,0.142265847362177,-0.1417553595545,0,-0.0809313941950202,0,0.0684477792306743,-0.0275729931704841,0,-0.131555431044822,-0.0712984043719462,0,0,-0.0757729174667879,0,0,0.113912629048085,0.0494605845813782,0,0,1.41685065603624,-0.155031262690242,-0.0272976995977487,0,0,0.00908883341726341,0,0,0,0,0.00322751392414392,0,0,0.146072725842367,0,0,0,0.0188404217864848,0.0613342716118984,0
0,0,0,0,0,0,0.0724914835952292,0,0.0111594884444974,-0.0239183052267953,0,0,0,0,0,0.0729288220799932,0.0543617241411635,0,0.00775496102996009,0,-0.155038771685262,1.01476036568801,-0.00512896817639642,0.0277479013308133,0,0,0,0,0.106471416711649,0,0.00795780699508307,0.0260679675178336,0,0,0.0399948170635481,0,-0.0390586343505576,0,0.0407976426206096,0
0,0.0567406438065945,0,0,-0.0253599727976693,0,0.04328888996506,0,0,0,0,0,0,-0.0281772519136587,0,0,0.105230051782809,0,0.0220659453548521,-0.019773527795356,-0.0273004286247825,-0.00512901637624514,0.945761276829813,0,0,0.0301180846773285,-0.0273854186525937,0,0.0670752370404254,0,0,0,0,0,0,0,0,0,0,0
0.14759161244441,0,0.217444856501135,0,0.123983257716034,0,0,0,0,0,0,0.0567216575825528,0,0.0103984473865292,0,-0.0790846287063702,-0.143981882799925,0,0,0,0,0.0277430957248113,0,2.02133088057037,0,-0.101947651119178,0.0175596983096601,-0.105466878252032,0,0.0357421629991204,0,0,0,-0.256733396115595,-0.399540524249151,0,0.015243316103413,0,-0.515808295261853,0.00451773976266807
0,0,0.0271716016686469,0,0,0,0,0.0459843681813947,0,0.0332311793921276,0,0,-0.445870535971405,0,0,-0.279675340151774,0,0.0213611340853232,0,0.0333152542553043,0,0,0,0,1.26114389766222,0,0.0553902680154652,0,-0.0121824883965934,0,0,0,0,-0.12221063098684,0,0,0.0256267386606727,0.0314708207721685,0,0
0,-0.044279083899271,0.0525482146720475,0,0,0.0773137246964888,-0.0818509425177162,0.0830487185205119,0,0.0139334352070331,0,0,0,0,0,0,-0.254132450471721,0,0,0.102315908310846,0.00909892925702796,0,0.0301203945485375,-0.101963846358522,0,1.33542156388206,0.178893470204017,0,0,0,-0.0756946678060613,0,0,0,-0.1318720991978,0,0.0121573435014564,0,-0.105952598152771,0
-0.02297132005909,0.0245560577657042,0,0,0,-0.0703580144889015,0,0,0,0,0,0.0282451621642634,0.00258274713081569,0,0,0.105009233991105,0.124885227657387,0,0,-0.0722539806553665,0,0,-0.0273866475314606,0.0175615644125014,0.0553917969484046,0.17888589223622,1.08587801671434,0,0,0,0,0,0,0.0815222103853012,0.00948264041689016,0,0,0,0,0
0.018430118203523,0,0.000914934467359202,0.0748790821029006,0.0996528310076195,-0.0263550786621967,0,0,0.0193052772767927,0,0.013689254249139,0.00156053012420476,0,0,-0.215529564526532,0,0,0,0.0350498190479454,0.00185670269475487,0,0,0,-0.105456703273957,0,0,0,1.01847655420828,0,0,0,0,0.0298331090395117,0,0,-0.0239063006288512,0,0,0,0
0,0,0,0.0129798123273506,0,0,0,0,0,0,0,0,-0.105555715830518,0.0660189070497837,0,0,0,0,0,0,0,0.106470921104574,0.067075305139797,0,-0.0121825969639625,0,0,0,0.938326172987634,0,0,0,0,-0.0265804386633727,0,0,0,0,0,0
0,0,-0.16081119273437,-0.087155469075914,-0.0763043691405512,0,0,0,0,0.00514510773400226,0,-0.132666213187648,0,0,0.0776172754140293,0,0,0,0,0,0,0,0,0.0357354658725902,0,0,0,0,0,1.12616516611207,0.00207888797383263,0.0459325948470968,-0.21567918887936,0,0.0551409500592906,0,0,0,0,0
0.0349498376296097,-0.000706108169408215,0.274944396721684,0,0.209829089877494,0.0169849845488429,-0.0362143323835058,0,0,0,0,0.010590489128568,0,0,0,0,0,0,0,0,0.00323321970389056,0.007947806948071,0,0,0,-0.0756740520347807,0,0,0,0.00206908810628377,1.43102746354023,-0.113733147520285,0.0742859089334535,-0.096917994581967,-0.223988170465943,0,0.0217834025989261,0,-0.125287314615434,0
0,0,0.0350685907877107,0,0,0,0,0,0,0,0,0.0338696649997737,0,0,0,-0.12129565919025,0,0,0,0,0,0.0260672325602599,0,0,0,0,0,0,0,0.0459323265686478,-0.113733064034267,1.03130472130369,0,0,-0.110934345576213,0,0.0173280942674016,0,-0.0956547798628029,0
0,0.0256695854102159,-0.0885474742050341,0,-0.123834204676441,0,0,0,-0.022771303769204,0,0,-0.003367174074456,0,0,0,0,0,0,0,-0.070265553691199,0,0,0,0,0,0,0,0.029831061122323,0,-0.215677921869582,0.0742811699574451,0,1.15076607279543,0,0.127920534500462,0,0,0,0.0804261833674619,0
0.101698418313821,0,0.0647765315063019,0,0.133109523602583,0.127945463264227,0,0,0,0,0,0,-0.147121361216863,0.0158485323844723,0,-0.00619366331737673,-0.142696663209411,0,-0.0355813529617848,0.0649925799929996,0.146104734401854,0,0,-0.256738725576909,-0.122216624534004,0,0.0815314295481446,0,-0.0265806446013274,0,-0.0969150101299641,0,0,1.56020309576456,-0.160170618024445,0,0.0490214324553066,0,-0.0306022230693063,0.0558528859228245
