1.154134700021183118e+07 1.030617730478052795e+07 6.078661466588985175e+06 5.266999807091939263e+06 5.139459085364580154e+06 5.074534776781800203e+06 5.145849646911124699e+06 5.481367087992852554e+06 6.497816092644719407e+06 1.006547373209837265e+07
1.210800707491262630e+07 1.007227227446494810e+07 5.852984933738355525e+06 5.078547283137593418e+06 4.960202798252876848e+06 4.902072191023429856e+06 4.967123698245509528e+06 5.290173641591745429e+06 6.272563392189790495e+06 9.812227770656837150e+06
1.210800707491262630e+07 9.997686216559667140e+06 5.790033991463918239e+06 5.025154526212628931e+06 4.905725297320603393e+06 4.847265024689712562e+06 4.911978219410439953e+06 5.232150951679067686e+06 6.205235757891929708e+06 9.759644595805222169e+06
1.210800707491262630e+07 9.979925933663940057e+06 5.776248121503745206e+06 5.012686491333262064e+06 4.893805490716947243e+06 4.835891198562803678e+06 4.899638337082664482e+06 5.218802224521595985e+06 6.192455391203815117e+06 9.765869227709278464e+06
