1.154134700021182932e+07 1.088280920779476874e+07 8.400984902350842953e+06 6.505249333360964432e+06 6.234234918753078207e+06 6.072832228654444218e+06 6.197399703683413565e+06 7.297214070341970772e+06
1.248098395403504185e+07 1.077657433748919703e+07 8.257214447822491638e+06 6.375475579021438025e+06 6.112646835015939549e+06 5.960557933614006266e+06 6.083392051493955776e+06 7.156160405803559348e+06
1.248098395403504185e+07 1.077089131397980452e+07 8.249513657218029723e+06 6.368416716776867397e+06 6.106555738356487826e+06 5.956179838074979372e+06 6.080586285694235004e+06 7.152513858787106350e+06
1.248098395403504185e+07 1.091273111482571624e+07 1.334755354946006462e+07 1.839711314574426413e+07 6.102726919022655115e+06 5.951760416025325656e+06 1.231649411621927097e+07 9.105965929449774325e+06
