1.154134700021183118e+07 1.020706133113764971e+07 5.260538220817238092e+06 3.976467610030306038e+06 3.646492184197726659e+06 3.294091451191058848e+06 2.916496929462561850e+06 2.507101165717978496e+06 2.074706758075436577e+06 1.676239171829319326e+06
1.167984448321690597e+07 9.945628087402977049e+06 5.030425579145675525e+06 3.788360630781155545e+06 3.469721078894259874e+06 3.127055622261445969e+06 2.757627019994842820e+06 2.358756963715706952e+06 1.937906572195328306e+06 1.561813543463946087e+06
1.167984448321690597e+07 9.863909488106574863e+06 4.975250159698572010e+06 3.742468073861972429e+06 3.425194491260573268e+06 3.085083070065448061e+06 2.718532255506963935e+06 2.322791361506333575e+06 1.903095014661706053e+06 1.538261542577414773e+06
1.167984448321690597e+07 9.845296526731165126e+06 4.963117765882293694e+06 3.732222714653365314e+06 3.415402423283108510e+06 3.075907323791100178e+06 2.709677753089236096e+06 2.314338301996363327e+06 1.895894430267651333e+06 1.539767440814401954e+06
