"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",1.53679496202234,0,0.164456877949391,0.0112949089040283,0.0236620588410149,0,0,0,0.00011907357825414,0,0,0,-1.65771980527197e-10,0,0,0,-0.0052255313642054,0,0,0,0.129859587196369,0,0,-0.105067845624049,-1.02875705869694e-11,-0.00482450986665246,0,0,0,0,-0.0222854177633791,0,0,-0.0290824522294721,-0.0447095939559235,0,0,0,-0.0868904955516596,0
"2",0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.164456877949391,0,1.53679496202234,0.105547176265615,0.176892083280344,0,0,0,0.00111270308236704,0,0,0,-2.3021939709197e-10,0,0,0,-0.0125409016074106,0,0,0,0.0722892222969207,0,0,-0.203460678700197,-1.42870845274398e-11,-0.011865241252178,0,0,0,0,-0.154626449892017,0,0,-0.0872161552733851,-0.17483094599889,0,0,0,-0.159741966930965,0
"4",0.0112949089040283,0,0.105547176265615,1.53679496202234,0.0121489595915161,0,0,0,0.0162012528587699,0,0,0,-1.58181835540769e-11,0,0,0,-0.000861309924370804,0,0,0,0.00496482841092004,0,0,-0.0139736924247369,-9.81653711035359e-13,-0.000814905527962878,0,0,0,0,-0.0106197544665737,0,0,-0.00599001112154291,-0.0120074005515948,0,0,0,-0.0109710885044337,0
"5",0.0236620588410149,0,0.176892083280344,0.0121489595915161,1.53679496202234,0,0,0,0.00012807718087136,0,0,0,-8.69058716394677e-11,0,0,0,-0.00567454205841316,0,0,0,0.00967887571670312,0,0,-0.0960095932375453,-5.3932533475791e-12,-0.00450865823534696,0,0,0,0,-0.0870294741115238,0,0,-0.0523332516410024,-0.056703664452387,0,0,0,-0.0458230905700752,0
"6",0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0.00011907357825414,0,0.00111270308236704,0.0162012528587699,0.00012807718087136,0,0,0,1.53679496202234,0,0,0,-1.66759000295519e-13,0,0,0,-9.08013119468863e-06,0,0,0,5.23403853301746e-05,0,0,-0.000147313942287995,-1.0348823613597e-14,-8.59092516620579e-06,0,0,0,0,-0.000111955941854858,0,0,-6.31481018647105e-05,-0.00012658483227777,0,0,0,-0.000115659787667686,0
"10",0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",-1.65771980527197e-10,0,-2.3021939709197e-10,-1.58181835540769e-11,-8.69058716394677e-11,0,0,0,-1.66759000295519e-13,0,0,0,1.53679496202234,0,0,0,4.96110317226272e-11,0,0,0,-2.97067739584561e-11,0,0,1.77339788759047e-10,0.0953712840929106,2.4397062454409e-11,0,0,0,0,7.57683399098286e-11,0,0,6.41980747683316e-11,1.06311066279644e-10,0,0,0,6.88776781317104e-11,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",-0.0052255313642054,0,-0.0125409016074106,-0.000861309924370804,-0.00567454205841316,0,0,0,-9.08013119468863e-06,0,0,0,4.96110317226272e-11,0,0,0,1.53679496202234,0,0,0,-0.00185717444736684,0,0,0.0627363858953957,3.07878924481553e-12,0.0808680150281986,0,0,0,0,0.00592303289099095,0,0,0.0451130588704957,0.042677115878491,0,0,0,0.0200745457448838,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53679496202234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0.129859587196369,0,0.0722892222969207,0.00496482841092004,0.00967887571670312,0,0,0,5.23403853301746e-05,0,0,0,-2.97067739584561e-11,0,0,0,-0.00185717444736684,0,0,0,1.53679496202234,0,0,-0.0215609128430071,-1.84355964763672e-12,-0.0012655541192795,0,0,0,0,-0.00884182888428961,0,0,-0.0342062126439951,-0.014656158149716,0,0,0,-0.024672042977028,0
