0.000000000000000000e+00 7.104229191132762494e-03 3.539935916953010353e-02 5.321212648427645769e-02 6.187928609745842884e-02 7.509895176373362902e-02 9.696547924550186215e-02 1.352007307207168108e-01 2.090122221738941188e-01 3.765038493323474289e-01
0.000000000000000000e+00 2.885056717592288968e-03 3.774615872183244986e-02 7.802767031670054809e-02 9.302122265206652640e-02 1.121237951609730527e-01 1.398378248420868442e-01 1.809717395580617560e-01 2.582562892050794257e-01 4.776298821935173744e-01
0.000000000000000000e+00 4.424943988050784177e-02 1.433905899925317362e-01 1.867064973861090327e-01 2.094846900672143464e-01 2.412247946228528728e-01 2.824869305451829793e-01 3.511949215832710913e-01 4.550037341299477123e-01 6.755041075429425446e-01
0.000000000000000000e+00 3.802029012989475553e-03 3.634208779747795381e-02 6.069656458392591603e-02 7.027274738472234772e-02 8.238361619417844395e-02 9.935526690054043153e-02 1.231882683859549382e-01 1.659460826143294987e-01 3.088998451376378518e-01
0.000000000000000000e+00 6.660769570986289044e-03 5.517912428129146535e-02 9.395842547545334156e-02 1.112251216275984139e-01 1.368509509066784535e-01 1.724458204334365363e-01 2.219018133569217177e-01 2.963644405130473336e-01 4.195754091110128203e-01
0.000000000000000000e+00 8.957478955320527167e-03 4.106901085100955751e-02 6.295743971116300741e-02 7.218962776916586221e-02 8.601338225771638923e-02 1.085493397170496227e-01 1.478425524400054925e-01 2.300884955752212357e-01 4.669073641661597440e-01
0.000000000000000000e+00 3.034735417549519476e-03 4.147471737317676849e-02 7.525323636761307999e-02 8.948368487963583029e-02 1.104944431533908394e-01 1.449154511776687138e-01 2.081801156480253823e-01 3.301026615449810797e-01 5.994285948628217398e-01
0.000000000000000000e+00 4.514851485148514698e-02 1.213861386138613829e-01 1.655445544554455528e-01 1.843564356435643536e-01 2.057425742574257310e-01 2.405940594059405857e-01 2.877227722772277008e-01 3.685148514851485091e-01 5.673267326732672755e-01
0.000000000000000000e+00 1.247524752475247592e-02 1.364356435643564458e-01 1.813861386138613807e-01 1.972277227722772364e-01 2.223762376237623795e-01 2.603960396039604053e-01 3.190099009900990157e-01 4.334653465346534618e-01 6.807920792079208416e-01
0.000000000000000000e+00 8.547008547008547868e-03 7.251021924934968055e-02 1.270903010033444802e-01 1.478539576365663355e-01 1.799052396878483839e-01 2.231512448903753276e-01 2.877647714604236184e-01 3.931159420289855322e-01 6.199368264585656263e-01
0.000000000000000000e+00 6.032829296578794478e-03 4.716981132075472039e-02 7.578393327088629727e-02 8.871938980329184543e-02 1.069182389937106958e-01 1.336366474865069709e-01 1.771265444489049379e-01 2.579842990320709850e-01 4.775636736696551865e-01
0.000000000000000000e+00 5.054191022501722252e-03 2.688065697662521750e-02 4.360518651397234796e-02 4.963474773379896593e-02 5.836533411544836403e-02 7.154988370586108648e-02 9.392201130883767735e-02 1.407056769273792585e-01 3.172272203313530325e-01
0.000000000000000000e+00 1.247849988196013610e-03 3.771092599462637363e-02 6.474767573887334204e-02 7.676525805762593468e-02 9.506143693860802379e-02 1.245714028756759184e-01 1.759805740109945671e-01 2.809123919373152090e-01 5.392229604397827947e-01
0.000000000000000000e+00 8.087526508579140003e-03 5.913823019086177080e-02 8.280316175053016592e-02 9.159437054173896753e-02 1.035184114131482563e-01 1.198284171968382467e-01 1.455272797378060479e-01 1.946308077887025367e-01 3.559861191440139017e-01
0.000000000000000000e+00 7.863450556994415128e-03 5.248541205105002050e-02 8.267024474469789053e-02 9.720098605173650708e-02 1.194287556817590773e-01 1.519226968723021431e-01 2.053962409377892984e-01 2.995600212188348488e-01 4.896870221861640560e-01
0.000000000000000000e+00 6.754474839581222148e-03 5.808848362039851360e-02 1.126308679500168802e-01 1.349769222109647726e-01 1.637397275695147980e-01 2.091635708656985337e-01 2.728807835190814046e-01 3.849487785657998429e-01 6.359900934369019376e-01
0.000000000000000000e+00 2.680125304559693653e-02 9.585798816568047442e-02 1.184824225548207488e-01 1.297598329272537376e-01 1.508527671423599004e-01 1.865645666550643789e-01 2.419074138531152052e-01 3.463278802645318732e-01 5.914375217542637841e-01
0.000000000000000000e+00 3.884922863025052492e-02 6.558648164487580756e-02 7.518515547712628644e-02 8.093366487527071940e-02 8.986390738215556395e-02 1.016817732146199360e-01 1.235261089275687812e-01 1.709312585224994074e-01 3.377984545867757649e-01
0.000000000000000000e+00 3.715798764342453670e-03 3.475139746984406974e-02 5.920564872021182729e-02 6.898499558693733935e-02 8.128861429832304197e-02 9.811415122094734043e-02 1.228714327743453960e-01 1.655369226243012526e-01 3.078170050014710224e-01
0.000000000000000000e+00 1.331332165985713890e-02 4.761110647877928731e-02 6.428750104227466677e-02 7.181272408905194082e-02 8.270796853720226161e-02 1.011701270185385859e-01 1.358709247060785330e-01 2.141179576975457965e-01 4.425220267378192629e-01
0.000000000000000000e+00 9.099788491402631407e-03 4.075580945956391171e-02 6.194180351483722508e-02 7.161076796593376925e-02 8.513748058828903009e-02 1.057683524112682794e-01 1.401297159039006091e-01 2.064141211852913715e-01 3.973199541848486671e-01
0.000000000000000000e+00 1.573305670816044222e-02 7.894190871369294316e-02 1.106500691562932182e-01 1.260373443983402453e-01 1.494121715076071888e-01 1.885892116182572575e-01 2.508990318118948792e-01 3.604771784232365106e-01 5.680843706777316537e-01
0.000000000000000000e+00 5.922603645563797106e-03 7.900638261169570797e-02 1.307572882525444291e-01 1.550227128974757118e-01 1.865907653383934162e-01 2.319590592835374665e-01 3.027427979989649742e-01 4.247024322925651019e-01 6.723592662871600290e-01
0.000000000000000000e+00 1.711047714794915880e-02 5.009759696045854027e-02 6.284721995547751239e-02 6.772380386601471736e-02 7.427814154496967247e-02 8.339154333762019422e-02 9.836729098256311032e-02 1.279662621343378159e-01 2.433134657692533620e-01
0.000000000000000000e+00 1.947161127583307621e-03 2.373698346615105495e-02 4.086995891217690829e-02 4.794714070281623497e-02 5.925224927747386322e-02 7.922086321873904324e-02 1.189572475583893091e-01 2.117401561133029908e-01 4.916956301210848035e-01
0.000000000000000000e+00 2.762879895985698164e-03 5.762578068770170259e-02 1.037589097072276062e-01 1.238884632351233972e-01 1.536068352255577918e-01 1.961180376587494945e-01 2.690441364259014145e-01 3.941631260012537497e-01 6.554990596921362878e-01
