2.002710000009790529e+05 2.162111045316316013e+05 3.363231832769847824e+05 4.499439113748671371e+05 5.111165516945042764e+05 6.075426167076097336e+05 7.714297696704691043e+05 1.063153132682813564e+06 1.632677216947323410e+06 2.915715008004113100e+06
2.339766000035671983e+06 2.223316895617225673e+06 1.610491803118793061e+06 1.471660197203104850e+06 1.445067730473772157e+06 1.420763449418176431e+06 1.402683223425057949e+06 1.395155524325895123e+06 1.419499010637838393e+06 1.589582173269391526e+06
1.372800000108853419e+04 1.512015885453965893e+04 1.766868964768750811e+04 2.021724139051845850e+04 2.189336630345851518e+04 2.430630217371226172e+04 2.747873606893607212e+04 3.303608225684092031e+04 4.149965944334358210e+04 6.003763650273912936e+04
6.694360000034611439e+05 6.047754730549014639e+05 4.507310151297661941e+05 5.058948892049568240e+05 5.387437533322845120e+05 5.849323538593887351e+05 6.609449504440634046e+05 7.789654309896090999e+05 1.027705488508946961e+06 2.013467442212709691e+06
5.236000000025481859e+04 6.273574575381613977e+04 1.515685602839959029e+05 2.362279906303575845e+05 2.749157537498576567e+05 3.331306438185461448e+05 4.141172318406644627e+05 5.261745622205231339e+05 6.935351985301544191e+05 9.599015134612580296e+05
2.309720000020407606e+05 2.027309084379728010e+05 1.640440734467910370e+05 1.888253362880878267e+05 2.032096674449306738e+05 2.273741782280244806e+05 2.702668530835873098e+05 3.496367446334653650e+05 5.239732298699300736e+05 1.041616201000643428e+06
1.516680000033065735e+05 1.416237712487131939e+05 1.536146656089712051e+05 1.938273815244059660e+05 2.132053497466273257e+05 2.430024753628645267e+05 2.935531216204347438e+05 3.889943072622376494e+05 5.759282471579348203e+05 9.904009818843660178e+05
3.555200000095866562e+04 2.745137799095218361e+04 1.626243893232937444e+04 1.522598993195750336e+04 1.554674176496609289e+04 1.595762180365114546e+04 1.741912069498481651e+04 1.971516420205181203e+04 2.467844537822110578e+04 3.966988467132033838e+04
9.726300000745404395e+04 8.800229528287204448e+04 6.122545427746269706e+04 5.779683100482649752e+04 5.734739296576353081e+04 5.759764229502859234e+04 5.875011372009389743e+04 6.148784099815812078e+04 6.887504681757655635e+04 8.771787981125009537e+04
3.827200000080720201e+04 3.694253795509730116e+04 4.778871902358664374e+04 6.589656922605402360e+04 7.322790803035344288e+04 8.515489743746096792e+04 1.014203348629373941e+05 1.261248242624248087e+05 1.668234387099287705e+05 2.552159372754358337e+05
