2.002710000009790529e+05 1.615561116518711206e+05 6.398516161326401925e+04 4.056686062528158072e+04 3.506040963161096442e+04 2.978357156764379761e+04 2.544488726263625722e+04 2.301284778007403656e+04 2.468271010405193374e+04 1.915654249932104722e+04
2.339766000035671983e+06 2.220287458586968482e+06 1.570856668639596552e+06 1.389727695702970959e+06 1.347391336528514279e+06 1.303028510287731886e+06 1.255847328579719877e+06 1.205127201518861810e+06 1.148318495868767612e+06 1.088049692798123229e+06
1.372800000108853419e+04 1.135491699821647489e+04 5.467399581627569205e+03 4.330144950336244619e+03 4.068044097574075749e+03 3.780173572996840448e+03 3.441559154940385270e+03 3.152453852858172468e+03 2.782805418619531338e+03 2.558121582159890750e+03
6.694360000034611439e+05 5.765801973903557518e+05 1.812235547252684773e+05 5.577828975558053935e+04 1.761162166048644576e+04 -2.601216047786147101e+04 -7.585877446559787495e+04 -1.345802505171751254e+05 -2.029257162444193382e+05 -2.772873775520698400e+05
5.236000000025481859e+04 4.770311703451292851e+04 2.703530935303512524e+04 2.417409653150133818e+04 2.389281415288732023e+04 2.427300913549164761e+04 2.492586811846499768e+04 2.536642934875622814e+04 2.467305694777062308e+04 1.296568604730130755e+04
2.309720000020407606e+05 1.832340858775936940e+05 7.465338424882070103e+04 5.179235669339704327e+04 4.608193425843626028e+04 4.015770135305891745e+04 3.399867695211485261e+04 2.784307632858841680e+04 2.316328169248139602e+04 2.534699437584466068e+04
1.516680000033065735e+05 1.370425987445400096e+05 9.100530805193768174e+04 8.022668496821957524e+04 7.812266861006125691e+04 7.620239720416249475e+04 7.479181659007469716e+04 7.473000065839340095e+04 7.761223981210576312e+04 8.551623274925730948e+04
3.555200000095866562e+04 2.362417714496435656e+04 5.972640166581404628e+03 1.192920163335475081e+03 -8.099502281752938870e+01 -1.482999595389868773e+03 -2.975831181660832954e+03 -4.674848206809201656e+03 -6.560242228723385779e+03 -8.421915432868787320e+03
9.726300000745404395e+04 8.688137465875796624e+04 4.896649697564363305e+04 4.149900097802495293e+04 3.962617167024569790e+04 3.761678736042364471e+04 3.535311974056984036e+04 3.282429932438379183e+04 2.992750322732701170e+04 2.654764003816743207e+04
3.827200000080720201e+04 3.360109015703512705e+04 1.944089286720050222e+04 1.621069327225999223e+04 1.542449313235402587e+04 1.482105329672841253e+04 1.417949126570548833e+04 1.362336171353809914e+04 1.313500004144965715e+04 1.285201166164373717e+04
3.294480000070194365e+05 2.874617645259076962e+05 1.369506142949953210e+05 1.010648347907856514e+05 9.102796000669515342e+04 7.981992434688282083e+04 6.714406221512905904e+04 5.268981852235450060e+04 3.593598589212173829e+04 1.992240586412785342e+04
3.418936000064005610e+06 2.868745166240101214e+06 1.658074466299478663e+06 1.381429927165168570e+06 1.320044324324444635e+06 1.257064582019791007e+06 1.191423904719270300e+06 1.122973936996026430e+06 1.050263652850020910e+06 9.802605492733814754e+05
3.540210000039746519e+05 3.412701944980670232e+05 2.111497650375914818e+05 1.818958591894820856e+05 1.744554084902864415e+05 1.667861488005546562e+05 1.586762032992018503e+05 1.507440491749325884e+05 1.462243499903759221e+05 1.503980515004895278e+05
3.429120000020681182e+05 2.820326231731607695e+05 4.615660418012362788e+04 -1.120258485758642200e+04 -2.773754424087068764e+04 -4.597287921123218257e+04 -6.667369078972563148e+04 -9.031231923055608058e+04 -1.177049533284971549e+05 -1.489370005412654718e+05
8.560500000175164314e+04 7.486957841138566437e+04 3.565932701493108470e+04 2.790076357826477033e+04 2.616468485428042914e+04 2.465559255548609508e+04 2.303131983028492687e+04 2.179295561231872853e+04 2.087044064445199183e+04 1.372505442742412561e+04
6.596100000114848081e+04 5.931054153540713014e+04 3.622090079309655266e+04 3.075618742995294087e+04 2.946731721571451999e+04 2.809252589275128048e+04 2.679312133246562007e+04 2.540959692388861004e+04 2.437816201631719014e+04 2.467497422173598170e+04
4.301000000105109939e+04 3.298789514555272763e+04 1.414849008610240344e+04 1.028468312347363462e+04 9.277871777185166138e+03 8.299052607233712479e+03 7.333838703767523839e+03 6.296516789957779110e+03 5.492868002305192931e+03 5.609766495043673785e+03
2.156380000030087540e+05 1.067649324942199455e+05 -1.734353855271675275e+04 -4.846943366761745710e+04 -5.666004481250859681e+04 -6.544495082595580607e+04 -7.511016650936543010e+04 -8.552184178490398335e+04 -9.699841067823173944e+04 -1.084966667840004375e+05
7.136250000028031645e+05 6.033390270716452505e+05 1.944290856118545053e+05 6.145057367778487969e+04 2.164732928131287917e+04 -2.367353702952468302e+04 -7.534723206984018907e+04 -1.349920425230443361e+05 -2.036173990947069251e+05 -2.717406679720652755e+05
2.255400000012655510e+05 1.782599438178989221e+05 6.146194879246149503e+04 3.584093818072517752e+04 2.893296776826478890e+04 2.153416789556853473e+04 1.391566986820165766e+04 6.271915491833235137e+03 4.697683151446690317e+02 3.073475281018676469e+03
3.278760000017990824e+05 2.472875005812418240e+05 7.425285948488660506e+04 3.205886554479168262e+04 2.039489165280933958e+04 7.347567904249503044e+03 -7.185885929167125141e+03 -2.363951208661962301e+04 -4.227826065007693251e+04 -6.037599284002240165e+04
2.940200000027500937e+04 2.520044036789213351e+04 1.132409793142494709e+04 9.211595637593902211e+03 8.745360215503340442e+03 8.331307453448909655e+03 8.193600567485238571e+03 8.278423266099674947e+03 8.905385770879885968e+03 8.111677351546750288e+03
5.460400000082764018e+04 5.090233055961426726e+04 3.263610281283050426e+04 2.851196158262054814e+04 2.759442027758403856e+04 2.660858805538385786e+04 2.560490662030012027e+04 2.469883089942094739e+04 2.413619819061656017e+04 2.420394812678144808e+04
6.997020000054092379e+05 4.486409862232839805e+05 -1.018180895725180744e+05 -2.418607324093072675e+05 -2.802577178678496857e+05 -3.224773772197295912e+05 -3.695141494504470611e+05 -4.230121245771222748e+05 -4.867774709778958932e+05 -5.670600734828200657e+05
7.064070000046076020e+05 6.565148249601223506e+05 4.098968500100139645e+05 3.598506434375441168e+05 3.476973942875814391e+05 3.351593007557631936e+05 3.225872856140777585e+05 3.112903421876766952e+05 3.071128347120167455e+05 3.369089269159560790e+05
9.937200000378926052e+04 9.540503820505333715e+04 6.729053989873611135e+04 6.052275588507685461e+04 5.906216536032254953e+04 5.769653759318869561e+04 5.634089085612703639e+04 5.568656857707841118e+04 5.587360366642142617e+04 5.819748636264201195e+04
