2.002710000009790529e+05 1.766820413378815574e+05 1.393555083915560681e+05 1.538631608979255252e+05 1.668103441211876634e+05 1.896800829709027894e+05 2.318983928545502713e+05 3.108747243269814062e+05 4.696999091641820851e+05 8.207875989159145392e+05
2.339766000035671983e+06 2.221506785064440221e+06 1.586809523386517772e+06 1.422704934525500750e+06 1.386705378105177078e+06 1.350415971116745146e+06 1.314947713449900504e+06 1.281612226014813175e+06 1.257466690246081678e+06 1.289912886072280584e+06
1.372800000108853419e+04 1.247842931110804784e+04 9.108148342390131802e+03 9.070703232579164251e+03 9.386950490250630537e+03 9.904974873654693511e+03 1.061402383597392327e+04 1.206944398175710376e+04 1.433554595244552729e+04 1.970946144731477398e+04
6.694360000034611439e+05 5.854901342855314724e+05 2.663901086385071976e+05 1.980188035310175619e+05 1.822936223788849020e+05 1.670512851136155950e+05 1.569772073911276530e+05 1.541076300315873814e+05 1.859637738262326457e+05 4.466098146321238019e+05
5.236000000025481859e+04 5.159360260764912528e+04 5.926485650472646375e+04 7.905422635600683861e+04 8.885823991200352611e+04 1.042062127237918467e+05 1.256496612768847845e+05 1.549769487215245608e+05 1.977764150385475368e+05 2.580352772698366025e+05
2.309720000020407606e+05 1.893346080455243937e+05 1.026235767953244940e+05 9.466973977292758354e+04 9.524693109483734588e+04 9.873741421861045819e+04 1.079265819531941670e+05 1.285317603905247961e+05 1.798658511145088705e+05 3.433358771489253268e+05
1.516680000033065735e+05 1.384546582064777322e+05 1.103034540317534120e+05 1.152419432473512716e+05 1.197593408526036801e+05 1.276153550007513259e+05 1.422208362117050565e+05 1.715960076216807065e+05 2.312086897529726848e+05 3.644297796229948290e+05
3.555200000095866562e+04 2.492598404413664684e+04 9.472673627952513925e+03 5.966212126967201584e+03 5.234716482135983824e+03 4.449357282855781705e+03 3.961429267875706500e+03 3.621315935722972426e+03 4.065471101801305849e+03 7.936315997519843222e+03
9.726300000745404395e+04 8.730448906072565296e+04 5.359389099081399036e+04 4.765095006060267042e+04 4.631540888230619021e+04 4.515896947803803778e+04 4.418479336894287553e+04 4.364393903184308147e+04 4.462904967029931140e+04 4.963759740268949099e+04
3.827200000080720201e+04 3.458548113910119719e+04 2.779216636179363195e+04 3.084815917950330186e+04 3.245338713189914779e+04 3.554141347902129928e+04 3.988065581921311241e+04 4.676630809342563589e+04 5.841163526549941162e+04 8.425245756737078773e+04
3.294480000070194365e+05 2.912895200751688099e+05 1.668792759833029122e+05 1.491488028365867212e+05 1.473193151821503416e+05 1.476582241737134173e+05 1.519348616649348405e+05 1.650744195287559705e+05 1.996238317925937881e+05 3.229306482904782752e+05
3.418936000064005610e+06 2.875612517378457356e+06 1.694598394553542836e+06 1.440678207634144230e+06 1.387485234221634688e+06 1.336368122763264226e+06 1.288641871576701058e+06 1.250589895397057990e+06 1.241446630762503017e+06 1.411291094609152991e+06
3.540210000039746519e+05 3.428113098943138029e+05 2.577233830259676033e+05 2.618603107632046449e+05 2.692617732044394943e+05 2.841885973650824744e+05 3.125239483965921681e+05 3.680829718131916015e+05 4.931558051382497652e+05 8.163473356326867361e+05
3.429120000020681182e+05 2.879658075358277420e+05 8.954168888210420846e+04 4.954360545863413427e+04 3.945806697970296955e+04 2.997046628421514470e+04 2.123502769932415686e+04 1.644964063021013862e+04 2.508041671513605979e+04 1.122221156843486242e+05
8.560500000175164314e+04 7.918391870017378824e+04 6.445583640279468091e+04 7.325840460377800628e+04 7.949472453513363143e+04 9.018106239128668676e+04 1.063848307536173961e+05 1.344851218592752120e+05 1.852262611697138636e+05 2.823954597923131660e+05
6.596100000114848081e+04 6.002475402279428090e+04 4.236312818462608266e+04 4.266568065713373653e+04 4.373966342200114741e+04 4.540622694116154162e+04 4.890990135855448898e+04 5.426378141432963457e+04 6.508232202665675140e+04 9.192403167996476986e+04
4.301000000105109939e+04 3.513916305801856652e+04 2.184276519120748344e+04 1.979496360923169414e+04 1.969336109883794052e+04 2.040761771454141854e+04 2.230889845807516031e+04 2.571380509078577961e+04 3.329171959845462698e+04 5.308294099974429992e+04
2.156380000030087540e+05 1.168102181946031778e+05 -3.847733613608870655e+02 -2.902872933900241696e+04 -3.573294239333443693e+04 -4.220874625679678866e+04 -4.881820400519650866e+04 -5.358156653661042219e+04 -5.280053629244369949e+04 -2.115176689505220565e+04
7.136250000028031645e+05 6.127469661256765248e+05 2.824152899714879459e+05 2.113518923819216725e+05 1.963087346169618249e+05 1.821390964327740367e+05 1.730655624771811417e+05 1.761031013032112969e+05 2.155014439885250176e+05 5.076135991745118517e+05
2.255400000012655510e+05 1.908186607843380480e+05 1.063744376515642216e+05 9.648459651762222347e+04 9.667531633201650402e+04 9.955421385147920228e+04 1.093514313668204268e+05 1.344416188121623127e+05 2.024514297560744162e+05 4.205131666821886320e+05
3.278760000017990824e+05 2.562646390577737475e+05 1.144593484145276889e+05 9.316579656458238605e+04 9.104046556349420280e+04 9.133753684761695331e+04 9.715688499651520397e+04 1.146014882987083693e+05 1.613537414720276429e+05 3.315887491511319531e+05
2.940200000027500937e+04 2.747450298514106544e+04 2.273439453621463690e+04 2.520500305560836205e+04 2.696285085258543404e+04 2.992740540758656061e+04 3.545236433556363045e+04 4.454347458644746803e+04 6.100890837488012039e+04 9.022283062359661562e+04
5.460400000082764018e+04 5.149655787626231177e+04 4.056297983297040628e+04 4.163111612686955777e+04 4.314817606091531343e+04 4.532963312842168671e+04 4.887784832280693081e+04 5.507365441545921203e+04 6.674748907180529204e+04 9.166317155945673585e+04
6.997020000054092379e+05 4.687391051465504570e+05 -4.297300578116094403e+04 -1.680398278407126490e+05 -2.007087343844591524e+05 -2.352296102953014779e+05 -2.715616995741379797e+05 -3.074690280735818669e+05 -3.364671592137334519e+05 -2.812619085117916693e+05
7.064070000046076020e+05 6.607947890810131794e+05 4.620720070291957818e+05 4.496849952477114275e+05 4.530877695371405571e+05 4.653989082526624552e+05 4.967189727143787313e+05 5.727647236641298514e+05 7.725290030398709932e+05 1.417682174443223979e+06
9.937200000378926052e+04 9.613051906354114180e+04 8.242199780433881097e+04 8.776791518408508273e+04 9.159297091402762453e+04 9.803083473398943897e+04 1.078378388531560340e+05 1.263325533515038842e+05 1.593735073180801410e+05 2.303193441583232488e+05
