,1952,10180,12574,48084,132041,145801,161423,173969,175180,176306,178082,180155,180468,180999,182886,188735,189083,190913,191251,191718,192963,193233,197072,198190,198449,258375,281015,329096,336710,345951,357046,359872,365385,505670,536866,538000,541119,548587,552376,554163,566243,573061,575407,584375,663573,691423,755148,760967,797229,798581,810831,814442,825808,997439,1028632,1096610,1100972,1504042,1951826,2407149,2532173,2582660,2749126,2943548,2979308,3128077,3138798,3275562,3302038,3472078,3531225,3903651,3908639,4111715,4227110,4232045,4295564,4306262,4318125,4318671,4325096,4327628,4328189,4328910,4335781,4346675,4347159,4352657,4354477,4359590,4365130,4368600,4371061,4375000,4376230,4376828,4381430,4381553,4384058,4385479,4392188,4393532,4401580,4409730,4411295,4412540,4413347,4414476,4414596,4416113,4416570,4418165,4425214,4425368,4426438,4434334,4436046,4436552,4439469,4439603,4442130,4443172,4446058,4447072,4447188,4447950,4448331,4449054,4449055,4449236,4449851,4452050,4452613,4453609,4454257,4454531,4456027,4457438,4457872,4458306,4461030,4463532,4464173,4465907,4467447,4468234,4468466,4469007,4469576,4471854,4472091,4472174,4472202,4472399,4474380,4475758,4476604,4477696,4477861,4478125,4478815,4479397,4479989,4480189,4480244,4480529,4481131,4481427,4481613,4483963
1952,1.9567111239263293,0.0,0.0,-0.0,0.022387180525200306,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.225576035552627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0011397459066137539,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.011981524902611895,0.0,-0.0,0.06431913538974213,0.0,0.024715792263864556,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0010041772084557476,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0839394771069194,0.0,-0.0,0.0,0.0,0.0052466695773802086,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1371870385375232,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.009236922997734348,0.0,-0.036372371775673124,-0.022912901024199323,0.0,0.0,-0.0,0.0,-0.027696873048909054,-0.0,-0.0,0.0,-0.06042999347998934,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0025420173389435197,-0.0,-0.0,0.0,-0.0,-0.0,-0.017077769658865205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07671803852378847,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
10180,0.0,2.9126283330036293,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.08338755878409182,0.03656899009869155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04746086610014466,-0.11992709486621758,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.15436264277215525,-0.023459370522110973,-0.0,-0.0,-0.012153627256930533,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.24685366242875514,0.0,-0.653498349135191,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.08122939784944772,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.38153903904100805,-0.26411439474991694,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.031111692285619358,0.0,-0.0,-0.0,0.0,0.05675403829750439,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.7257757008055828,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.043541595445985626,-0.11834664980598883,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024032400249409558,0.0,0.0,0.0
12574,0.0,-0.0,1.2727489738730824,0.0,-0.07410652386272906,-0.0,0.05978095565772665,0.0,-0.0,0.0,0.0,0.0,0.014421695562305048,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.08181521716297999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.019988740840247293,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.01844147443015079,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0028693661941857074,0.01197893521857496,-0.0,0.0,-0.0,-0.026711197522460595,0.0,-0.0,0.0,-0.0,-0.03296424545967594,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.037011911517661755,0.0,0.0,-0.0,0.0,-0.0,0.0,0.04418118377439387,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.100781087474446,0.0016983812390319042,0.0,0.011280167495279464,0.031456799002426455,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.012254975428605708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599583295790133,-0.012243233318029179,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.20732315752417338,-0.08490223286010229,0.0,0.02846315591090942,0.0,0.0,0.0,0.0
48084,-0.0,0.0,0.0,1.3523265999010756,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.19480009314516397,-0.0,-0.24074887791108032,-0.0,0.0012059184295021008,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0547874700259845,-0.0,0.020440871804590727,-0.08510628959019642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.010284225941835812,-0.0,-0.0,0.010910108734253826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.00045921492056646973,0.0,0.006909603183947288,0.0,0.0,-0.0,0.0,-0.05960065586615221,0.0,0.0,0.0,0.0,-0.029136895670219404,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01539996568898605,0.0,-0.014428097703473558,0.0,-0.0,0.0,0.0,0.0,0.0,-0.02665383398286139,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.1794407546638089,0.0,0.0,-0.0445656278541568,-0.0,0.0,0.0,0.0,-0.0,-0.04455832637958998,-0.0,0.0,-0.0,-0.05119697187783315,-0.0,0.0,-0.020121398860670686,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0036814194217433815,-0.0,-0.019134669197568205,-0.0
132041,0.022387180525200306,0.0,-0.07410652386272906,0.0,2.519324223051475,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.09014537861189906,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.46823546113292547,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01667798327330297,0.0,0.0,-0.02537924105958525,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14041523117543545,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.35352024609093036,0.05536483620412705,0.0,0.0,-0.0,0.0,-0.0,0.0,0.06651581466770376,-0.0,-0.0,-0.6117357527813557,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.03103954526007885,-0.16854640644478378,0.0,-0.0,0.08651042683561103,0.0,0.010574990274556162,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.06039292311104799,0.015661051003787535,0.047064337022971386,0.0,0.0,0.0,0.05104956216691292,0.0,0.0,0.0,0.0,0.049020213310741634,-0.0,-0.0,-0.002298111832929467,0.0,0.0,0.0,-0.0,-0.15513085211578245,-0.09933864471345558,0.0,0.0,0.08719916488107818,0.0,0.0,0.0
145801,0.0,-0.0,-0.0,0.0,-0.0,1.1009900583607324,0.0,0.0,-0.0,0.0,0.0,0.021284909432473825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05465107962136945,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.08265379274473791,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.008306065284968994,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.02154111145206955,-0.0,0.0,-0.0,-0.039006728598966034,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.013475951674583903,-0.004620520295479602,0.06259787737006808,-0.0,-0.0,-0.0,-0.027659958045517935,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.058054895630861664,-0.0,-0.0,-0.0,0.0,-0.06964575587760205,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.00763685299813005,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.027620781230641767,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.09478162916943658,-0.0,0.0,0.09299983039530232,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
161423,-0.0,0.0,0.05978095565772665,-0.0,0.0,0.0,2.2709704772299233,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.001171059500568561,-0.0,-0.0,0.0,-0.0,-0.4136462216759489,-0.0,-0.1494276866752364,0.0,0.0,0.0,-0.16939618046228758,0.0,-0.04242822056055501,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411911407667876,0.0,0.0,0.0,0.0,0.05386004646223544,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.541364881426073,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01986283149586482,0.0,-0.0,0.08924733095373458,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.033188899488041906,-0.049102634261569966,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.030195452956224916,0.0,0.0,-0.0,0.0,0.001716139518117471,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.008044294386026635,0.0,-0.0,-0.07697057140004934,-0.22594303795596307,0.0,-0.110651577368554,0.0,-0.040569702923842654,0.0,0.0,0.0,-0.0,0.013965464283403423,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.6278788431192419,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.024307948275930524,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
173969,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.774311961359808,0.0,-0.0,-0.0010958487607895806,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011185910566037238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.27010513272350856,0.0,-0.01056279090526524,-0.0,0.034184470799372924,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28847456873206745,0.0,0.0,0.0,0.000631097638964323,-0.0,0.0,-0.10642249092718994,0.0,0.0,0.0,0.0,-0.22914484152901052,0.0,0.0,0.0,-0.10605301681211685,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.05200916093732019,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.10010589098393605,-0.04553410640049732,0.0,0.028402236126713193,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.023957577432024285,-0.0,-0.0,0.03926833383315073,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06228437484468918,-0.0,0.0,-0.00392083067101387,-0.0,-0.0,-0.05673367335713167,-0.0,-0.13766054414136372,0.0,0.05149044877123668,0.0,-0.09779345811338044,-0.038974104200187376,-0.0,0.0,0.0,0.0,0.0,-0.10727068571808221,-0.025830128503309707,-0.0,-0.0,-0.0
175180,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0724036182992394,-0.01802073202970647,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.011396141175326696,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.012948472983322773,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.00925334184132448,-0.0,-0.026760149370208403,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.020911525685649857,-0.02605379627480356,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.054589026307953314,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.25946852309408586,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.018430305870220404,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
