,1952,14280,30062,104135,128300,128382,129798,134265,134786,137183,138179,141365,145801,207284,230759,246717,253584,258375,259604,264734,328472,357930,424038,495007,495017,495050,495079,495451,503372,505670,650171,728119,755148,760967,797229,801210,851668,851821,912997,952003,1000986,1007750,1023075,1062356,1077373,1082607,1096610,1097113,1097208,1100471,1105876,1141678,1566691,1951826,2751958,3275744,3805726,4306262,4318284,4328910,4344207,4344883,4347159,4349519,4359590,4364814,4365130,4376828,4381430,4381553,4393057,4397098,4425214,4428313,4429335,4430843,4437024,4439603,4442130,4445673,4446058,4447072,4448331,4449054,4449851,4450795,4452050,4453535,4455767,4457438,4458306,4461030,4462432,4465907,4467447,4468234,4473664,4475758,4476604,4476950,4477696,4479989,4481131,4481613
1952,1.7712880938743665,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.03965350013764521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.018714769589312258,0.0,0.0,-0.0,-0.6367309551193108,-0.0,-0.0,-0.18694620277768065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.17027416700072356,-0.0,-0.194686602523503,0.0,0.0,0.0395252237430124,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03899304928379976,-0.27867994670727236,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.23453775603260368
14280,0.0,2.642314589239526,-0.0,-0.27802487753783556,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0032201266391057026,0.0,0.0,0.0,0.0,-0.0,-0.28681296081100666,-0.294672386206857,-0.0881537465833272,0.0,-0.0,-0.40749819951260474,0.0,-0.0,-0.09395205503010667,0.0,-0.0,-0.5809439210065412,0.0,-0.18392297684440378,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.02369274823878964,-0.0,0.0,0.0,0.0,-0.018941562354719693,0.0,0.0,-0.08725440199812501,-0.0,-0.0,-0.0,0.0,-0.02759581877078429,-0.27364142770502187,0.07793749991858806,0.0,0.0421726826453695,0.0,0.0,-0.06170372800998525,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.12000449306190425,0.0,0.0,0.0,-0.0,0.046740612656276825,0.0,-0.031349051027315084,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05188839705825482,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.06074628397066145,-0.0,0.0,0.0,-0.0,0.0
30062,0.0,-0.0,1.944230570981021,0.0,0.0,-0.22985016969923333,-0.0,-0.0,-0.18150980315204407,-0.0,-0.0,0.0,0.007861470595760561,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.008859913325332286,0.0,-0.2825037835669156,-0.0,-0.0,-0.0,-0.0,-0.0,-0.33893945647715334,0.0,-0.0,-0.0,-0.0,-0.0,0.1550314263710652,0.0,-0.0,0.0,-0.04553446995505617,3.330804710494073e-05,-0.0,-0.0,0.018720399605287985,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.16758973624473644,-0.0,0.0,0.0,0.02328818399324284,-0.0021273685674046694,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46705719284170305,0.0,-0.2771246385133378,0.0033131594814538867,0.0,-0.0,0.0,0.0,-0.11157206244778956,0.0,0.007299006454323381,-0.020910545393907215,0.0,0.0,0.08023237244132497,0.0,0.0012688114394600325,0.0,-0.0,0.02180706324830639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.036015031366387396,-0.0,0.009183049155849277,0.0,-0.0,0.0
104135,0.0,-0.27802487753783556,0.0,1.4028701807669262,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1927332138667041,0.0,-0.0,-0.022612423573432572,0.1423671901907349,-0.0,-0.0,-0.0,-0.0,-0.10782149998944501,0.0,-0.021154020258706052,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08887820280366171,0.0,0.0,0.0,0.0,0.0,0.0,-0.12597528859248125,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0222232577063651,0.0,-0.04196483201454132,0.0,-0.020814877708691032,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07429406246853493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09313210364411084,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
128300,0.0,0.0,0.0,0.0,1.086998270801159,0.0,-0.0,0.03865732065340058,0.0,-0.0,-0.0,-0.0,-0.0,-0.05074400378582977,-0.0,0.0,0.0,0.0,0.0,-0.019774007457444037,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.03598472426533955,0.0,-0.0,-0.0,-0.05720513263075211,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1419293176517064,-0.0,-0.05984185571457057,0.0,0.04204915690771646,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05011130311215117,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
128382,0.0,0.0,-0.22985016969923328,0.0,0.0,1.4044505704943775,0.028063231218225987,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04538651592778192,-0.0,-0.0,-0.0,-0.2665333971575849,0.0,-0.11050611741595578,0.0,-0.0,0.0,0.0,-0.17875455650083322,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.06382157377379771,-0.12698499072750774,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0645095363779768,0.0,0.0,0.0,0.02149977380214535,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.02148434508751329,0.0,-0.0,0.01445657837787348,0.0,-0.18025186690164413,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053760471556685896,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06219514738462473,0.009795034585773021,0.0,0.0,0.0
129798,0.0,-0.0,-0.0,-0.0,-0.0,0.028063231218225987,1.0254159738432183,0.0,0.0,-0.0980799073790316,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07671201406635453,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.048278652446814535,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.04089651163556979,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
134265,-0.0,-0.0,-0.0,-0.0,0.03865732065340058,-0.0,0.0,1.1911212226765355,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.006509159384480129,-0.0,-0.0,-0.0267389482312943,-0.0,-0.0,0.047709685944534286,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.18000812969978303,-0.1273293593130274,-0.0,-0.057600673867726326,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.010487006677159239,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.015681864564036696,-0.0,0.0,0.0,-0.0,0.19932619224438503,0.07138310183844498,-0.0,-0.13754172230494827,0.0,0.02069423490565772,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
134786,0.0,-0.0,-0.18150980315204407,-0.0,0.0,-0.0,0.0,-0.0,1.7232188965816784,0.0,-0.0,0.10553382611464918,0.0,0.0,0.0,-0.0,-0.06793779866508581,-0.0568375789206495,-0.0,0.0,-0.006054085725210323,0.0,-0.0,-0.0,-0.0,-0.03437894977805206,-0.0,-0.020990458547087254,-0.0,-0.0,-0.006937387680653356,0.0,-0.0998551993693953,-0.03226592112289328,0.09104457604501265,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11470424886617941,-0.0,-0.0744654971812217,0.024341163828840273,-0.30604272957026785,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0804670704313139,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.06431721714808408,0.0,0.0,-0.285074320620223,-0.0,0.0,0.0020886108313150353,0.0934089026387594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0005671878322317525,0.0,0.0,-0.012880012345938413,0.0784882371938212,0.0,-0.0,0.0
