1.571348402636772446e-01 1.099943881845740490e-01 6.285393610547090892e-02 3.142696805273545446e-02 2.553441154284755155e-02 1.964185503295965557e-02 1.374929852307175612e-02 7.856742013183863615e-03
6.594808267870678510e-03 4.616365787509474176e-03 2.637923307148271578e-03 1.318961653574135789e-03 1.071656343528985247e-03 8.243510334838348138e-04 5.770457234386842721e-04 3.297404133935339472e-04
3.047487319129942723e-04 2.133241123390959581e-04 1.218994927651977252e-04 6.094974638259886260e-05 4.952166893586156654e-05 3.809359148912428404e-05 2.666551404238699476e-05 1.523743659564971565e-05
1.414227704650141815e-05 9.899593932550991183e-06 5.656910818600567600e-06 2.828455409300283800e-06 2.298120020056480429e-06 1.767784630812677269e-06 1.237449241568873898e-06 7.071138523250709500e-07
