4.326553818573540077e+06 3.912971797411574051e+06 3.477904420577238314e+06 2.998356558792881202e+06 2.465524009663276374e+06
4.226743441895166412e+06 3.823959935871529393e+06 3.394906718658873346e+06 2.920861475872956216e+06 nan
4.215747049762249924e+06 3.814262381042876281e+06 3.385456019304336049e+06 2.912662434637501370e+06 nan
4.213837747849521227e+06 3.812429699233178981e+06 3.893603268026577774e+06 3.116120705855449662e+06 nan
