6.209920640882949345e+06 5.868936145844204351e+06 5.615548891993061639e+06 5.571526398855157197e+06 6.271373967463660985e+06
6.076096124619063921e+06 5.752498580363532528e+06 5.507377461718756706e+06 5.463625105847719125e+06 nan
6.071880556477245875e+06 5.746653815712922253e+06 5.502934339017623104e+06 5.460623353026819415e+06 nan
6.069653551383894868e+06 5.743323635524537414e+06 5.499093116636302322e+06 1.056233011198994517e+07 nan
