,15728,147702,157327,161902,167373,171559,174356,174646,174842,174846,175138,175441,175485,176108,176660,177732,177775,179157,179482,180045,180082,180674,182052,182157,182255,183162,183662,184209,184570,184753,185420,185888,186352,187841,188735,189076,189684,189828,189887,189920,190309,192221,192231,192684,192698,192839,193191,193233,193591,193968,194420,195157,195887,196632,196902,197072,197361,197499,197537,198449,204093,205904,208739,210647,212481,212619,215697,216111,243150,287645,289183,300978,305946,307127,308598,309433,309720,311606,313086,313968,314095,315589,316732,324163,328892,329313,331476,331902,332317,332846,335041,336012,336133,336614,338177,339599,341444,341724,342380,345319,345542,346302,346738,347382,347640,348007,348304,350277,353149,355450,357046,357412,357582,358749,359538,362094,367909,369027,508968,513445,516022,522511,548032,550814,560336,565357,575041,577170,589277,591635,592616,752354,772282,851865,953855,1076587,1504042,1764594,1855954,1889556,2061739,2223978,2237211,2331530,2383341,2699610,2921213,2943548,2949328,3138798,3154070,3257594,3426658,3472078,3563235,3600504,3940440,3943182,3991008,3997242,4232045,4256470,4278525,4325533,4351228,4352747,4358723,4365130,4369327,4372612,4377091,4381430,4381553,4387250,4401375,4401580,4402960,4427366,4428929,4431292,4435784,4437814,4449054,4454586,4457872,4463892,4467447,4476780,4477861
15728,1.4157394670111034,-0.0,0.0,-0.02977795679935051,-0.0,-0.023134045806259843,0.0,0.0,0.0,0.0,0.01403925946685964,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0651698034222047,-0.0,0.0,0.0,-0.0,-0.0,0.014845957370663722,-0.0,-0.09876793337961344,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0028638742819129537,0.02346649587309292,-0.0,-0.0,-0.0,0.0027629350023500657,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.10524784346673628,-0.0,-0.0,-0.0,0.0,-0.09645915214200783,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.04367095866574823,-0.0,-0.2334229137243375,0.0,0.0,0.0,0.0,-0.1425487814450912,-0.0,-0.0,0.0,-0.0,0.019500542575315624,-0.04204542635513299,-0.0,-0.0,-0.0,-0.0,-0.0,0.009759580282289168,-0.10055722717618194,0.0,0.0,-0.003306610435151,0.0,-0.0,-0.0,0.0,-0.0,-0.0011797325937461939,0.0,-0.0,-0.0,-0.0,-0.0,-0.009065586773738539,0.0,-0.0,0.0,-0.1461097768064748,-0.0,0.0,-0.0,-0.0,-0.0,-0.0244969670976581,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.03657147613525791,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1229704379402387,-0.07999017435275593,-0.044587940256385586,0.03455551795909753,0.0,-0.07046451208696945,-0.0,-0.0,-0.003685407388702558,-0.09176726281184268,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.026627640550236115,0.036583654716134686,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019593213622614708,0.0,0.0,0.0,0.0,0.0,-0.004655267570516208,-0.044819381710323555,0.0,-0.0,0.0,0.09913020258407486,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.008137194746013147,-0.0,-0.0,0.0
147702,-0.0,1.3839345498138935,-0.0,0.0,-0.06745028668981175,-0.00985890181937274,0.0,0.0,0.0,-0.0,-0.0,-0.2600756163495315,0.0,0.0,0.0,-0.289120719838242,-0.0,-0.0,0.0,-0.0,0.03151821457837857,-0.0,0.0,0.0012236666486505898,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.008625605325136183,0.004988883246055273,-0.0,0.0,0.0,0.0,-0.013258790536028318,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.03085146278043964,-0.06905038093523937,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.16507080704054522,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.02064751420637745,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.045752541901793245,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.06339296515924335,-0.0,0.0,0.021325681587727185,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.012249174935344179,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.005758819143417512,-0.017249453501350015,-0.1429395446261113,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.007827047328956643,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.020824859242594862,0.0,0.0,-0.008238272743673572,0.06632351674302848,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0008076629821443596,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.033328792943039434,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08175998489480053,-0.0,0.028756829554889243,0.0,0.0,0.0,-0.0,-0.0,0.0,0.005533689918934173,0.0,-0.0,-0.0
157327,0.0,-0.0,1.6554170568813782,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.005541675305971737,-0.0,0.0,0.009623393848875152,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.014818338637768415,-0.0,0.05644481503803685,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.051238862429574664,0.0,0.0,0.12513307185880046,-0.0,-0.0,0.011508365534938031,0.0,-0.0,-0.0,-0.0,-0.0,0.08768960859953033,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.15208954739788177,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.04365856066174369,0.0,0.0,0.0,0.0,-0.0,-0.03504197011962826,0.03316652277866057,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.017429993870999007,-0.0,0.0,-0.0,0.0,-0.0,-0.0054811703553005395,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001692824461770985,0.0,-0.0,0.0,-0.0,0.0,0.014523470660795124,-0.0,0.0,-0.0,-0.0,0.0,-0.07046996340545468,-0.0,0.0,0.0,0.0,0.016171992270876782,0.0,0.03252547571418678,0.01664475392732083,0.0,-0.0,0.027458707481592057,-0.00014649448374311203,0.0,0.0,0.0,-0.0,0.010756322708898695,0.007224867090429535,0.03629428137754957,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.7611917938507373,-0.0,-0.25404783757476385,0.0,0.0,0.009378661925801154,0.0,-0.0,0.05835390792859628,-0.0,0.0,0.048971938808427165,0.0,0.0,-0.05435812949018916,0.0,0.0,0.0,0.017170774397349382,0.0,0.04194091820803751,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.018397176726650526,0.0,-0.0010242509310501233,0.0,0.0,0.0
161902,-0.029777956799350497,0.0,0.0,1.7152206490037618,0.0,-0.009264097808947713,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0433261631978827,0.018539047056439162,-0.004552929306693057,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.052675091085981215,-0.0,0.03426472657729421,-0.0,0.06026919437923535,0.010351663121890356,0.0,0.0,-0.0011464789071928341,0.0,0.026089072672817293,-0.0,-0.028845893443985013,-0.0,0.02546416098104061,0.0,-0.0,-0.039345736694988157,0.0,0.0,0.0,-0.0,0.04636075897208415,-0.0,-0.0,0.04557470840256246,-0.0,-0.0,-0.07424272804566785,-0.0,0.0,-0.0,-0.0,-0.0,-0.020303001946994984,-0.0,-0.0,0.0,-0.0,-0.0,-0.023191540308958758,-0.0,-0.29744087798176416,-0.0,-0.0,-0.09015094567699662,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.010804387552100753,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.025148422569817322,0.0,0.006755356620955395,-0.0,0.0,-0.0,-0.0,0.0,-0.042488788041264006,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.020576986877997958,0.0,-0.0,0.051618078237798556,-0.08533144263183916,-0.0,0.05758669787398506,-0.0,-0.01750006036765267,-0.02898448252143719,-0.0,-0.0,-0.0,-0.05172961328406213,-0.0,0.05217567354093795,-0.05702160959674006,-0.0,0.0,-0.0,-0.6837955052311991,-0.0,0.0,-0.0,-0.0,0.0,-0.010468901841350624,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.06134169759462528,0.10617739657167356,0.0,-0.0,-0.0,0.0,0.0,0.018944026178485382,0.0,0.0,-0.06383359944058208,0.0,0.0
167373,-0.0,-0.06745028668981175,0.0,0.0,1.2313208033154097,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0411364625683963,0.0,0.036004831424712266,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.030399819948259188,0.0,0.02180542077173518,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01178273055137484,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09776987451447301,0.0,-0.09356720636061062,-0.10848370964997443,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.17658715365481525,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.13445981084713438,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.05792770829770226,0.0,-0.0,-0.11699284229440164,0.0,-0.0,0.028212396896186834,-0.0,-0.04703201034400058,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.022020643961190425,0.0,-0.0,-0.03182005599872818,0.0,-0.0,0.0,0.0682592023177911,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05680116057787764,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.11501394016117684,-0.0,-0.0,-0.0,0.06378551454334754,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07350315027375091,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.03862652379470495,-0.0,0.0,0.0
171559,-0.023134045806259856,-0.009858901819372726,-0.0,-0.00926409780894772,0.0,1.9845662559235107,0.0,0.0,0.0,0.07710161694867888,0.04693291397518258,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08008008408878182,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.008801029230579932,-0.0,0.0,-0.10898524866894015,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.032416081909345765,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.08301330573348582,-0.5322977139516682,0.0,0.024683384067671427,0.0,0.0,-0.0,0.0,0.009166355105843592,0.03195801302087707,0.0,-0.0,0.0,-0.005267144341702848,0.054534884535326525,0.0,-0.0,0.0,-0.014995902606574171,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0242326214534742,0.04545945023879654,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.03747947433700312,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0586727524004106,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.003409028983972974,0.0,-0.03131957321785418,0.0,0.0,0.0,0.0,0.0,-0.6029573437208466,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.006760952391637806,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.17452415356470902,-0.0,-0.0,-0.0,0.0,0.0,0.01886901206556417,-0.0,-0.7612751141028072,-0.0,0.0,0.0,0.0,0.0,0.07423546695122026,-0.0,0.0,0.06520275691362719,0.0,0.0,0.0,0.016886644480890597,-0.0,0.0,-0.0,0.0,0.11801617931865517,0.0,0.005906526295028046,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0021832559304400465,-0.0,0.0,0.0,-0.0,0.0,0.0
174356,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.8890607911733146,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.015914434142807465,0.0,0.0,0.0,0.0,0.0,0.0,0.005117507536934629,0.0,0.0,0.0,0.0,0.0,0.0,0.0008134033111089553,0.0,0.050880228942223785,0.0,-0.0,0.0,-0.5730310975057082,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.017020815055992296,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.05025604084133563,0.0,-0.7687801842123676,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.12620639623298224,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.045457099280962907,0.0,0.04632350714382509,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.08111905818460684,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.06124168813984672,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.030482646405868397,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1.0958720094586465,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
174646,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,2.7203442121939077,-0.0,0.0,0.0,-0.0025164034714481726,0.025970071973447417,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.05832458813022105,-0.021229445086642526,0.0004435178684485952,-0.0,0.0,0.03065192715183647,0.017340789156774762,0.0,0.0,-0.0,0.06055595352044303,0.0,0.0003476299583956774,0.0,0.0,-0.05915842519195201,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.1987541026369562,0.0,-0.08894131900203965,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.012396478299479104,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08347164938415609,-1.6678176686061537,0.0,0.0,-0.0,0.0,0.1211289812284662,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.008486628498400317,-0.0,-0.0,0.0,0.0,0.015268873867193888,0.0,-0.0,0.0422057662045066,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.009190368534789814,0.0,-0.05533447201091608,0.0,0.048161423287599106,0.0,-0.0,-0.0,0.004227793055587792,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.03944258807428143,-0.0,0.0526875800973952,0.0,0.0,0.0,0.0,-0.0,0.008655280743517013,-0.0,-0.15711929250515994,0.0,0.013166121052568078,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.04839168009884169,0.0,0.0,-0.0,0.24214713697625473,-0.0,-0.08754886659275847,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2886336799231278,-0.0,0.023198945861752238,0.049172940050548605,0.0,0.013379227243459614,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.035221704042924504,-0.0,0.0,0.00014680938066967408,-0.0,-0.0
174842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.2390049613895397,0.0,-0.05413464928007582,0.09275646144630796,0.0,-0.0,-0.0,0.0,0.0,-0.20185985671897888,0.0,0.0,0.0,-0.0,0.0,0.03993445614357187,-0.0,-0.0,-0.3477165620260468,-0.0,-0.0,0.0,-0.04218281035100084,0.0,0.0,0.0,0.0297257004537078,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.008537161045027934,-0.0531352050993308,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.010698343839430129,0.0,0.0,-0.0,0.024880777017182373,0.0,0.0,-0.0,-0.0,0.0,-0.033494461825022095,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.013957881574876277,-0.0,0.0,0.0,0.008313541989515616,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.027838565656752925,-0.0,0.0,0.05658955597384187,-0.0,-0.0,0.0,-0.12910439497787357,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.015138584424364429,0.0,-0.03779622799788539,-0.0,0.0,-0.0,0.0,0.0,-0.03730898890378466,-0.0,0.0,-0.0,-0.0,-0.026528571374841145,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.060913253776759366,-0.0,-0.0,0.0,0.0,0.0035517304787155285,0.0,0.0,0.0,0.08222236113499191,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04491937622281063,0.0,0.03356940865455681,-0.0,0.03284944200130789,0.01631877162076875,0.0,0.0,0.0,-0.0074755388359595,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.003159615500226254,-0.0,-0.0,0.0,0.0,-0.0
