6.815548062777439132e+06 6.597095601700765081e+06 6.529882124742269516e+06 6.823245030003957450e+06 8.323054180116841570e+06
6.671977717830581591e+06 6.472576550843154080e+06 6.413764238874336705e+06 6.703190697532624938e+06 nan
6.668414312601885758e+06 6.466430938593290746e+06 6.409424101783076301e+06 6.700516781380072236e+06 nan
6.665112213179721497e+06 6.461817729348037392e+06 6.404337478825229220e+06 1.406913211641822569e+07 nan
