7.118361773724682629e+06 6.961175329629047774e+06 6.987048741116871126e+06 7.449104345578353852e+06 9.348894286443432793e+06
6.969918514436338097e+06 6.832615536082966253e+06 6.866957627452130429e+06 7.322973493375078775e+06 nan
6.966681190664201044e+06 6.826319500033477321e+06 6.862668983165801503e+06 7.320463495556694455e+06 nan
6.962841544077635743e+06 6.821064776259785518e+06 6.856959659919693135e+06 1.582253311863236502e+07 nan
