,1952,14280,30062,104135,128300,128382,129798,134265,134786,137183,138179,141365,145801,207284,230759,246717,253584,258375,259604,264734,328472,357930,424038,495007,495017,495050,495079,495451,503372,505670,650171,728119,755148,760967,797229,801210,851668,851821,912997,952003,1000986,1007750,1023075,1062356,1077373,1082607,1096610,1097113,1097208,1100471,1105876,1141678,1566691,1951826,2751958,3275744,3805726,4306262,4318284,4328910,4344207,4344883,4347159,4349519,4359590,4364814,4365130,4376828,4381430,4381553,4393057,4397098,4425214,4428313,4429335,4430843,4437024,4439603,4442130,4445673,4446058,4447072,4448331,4449054,4449851,4450795,4452050,4453535,4455767,4457438,4458306,4461030,4462432,4465907,4467447,4468234,4473664,4475758,4476604,4476950,4477696,4479989,4481131,4481613
1952,1.9528402008411696,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.14316582263978403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.016614576647084406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.019694542348743224,-0.0,0.042350896661484186,-0.03207740615593713,-0.0,0.0,-0.0,-0.7144457266942035,-0.0,-0.0,-0.1893972110070396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04993575611075207,-0.0,-0.19531229663770083,-0.0,-0.220507568202638,0.0,0.0,0.11764936358913816,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04971655379759854,-0.2492452596221889,0.0,0.0,-0.0,0.04952266463732152,-0.0,0.0,-0.0,-0.22599342867993677
14280,0.0,3.416039994883291,-0.0,-0.37959426181740863,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.038670223376285534,0.0,0.0,0.0,0.0,-0.0,-0.3236438069448032,-0.33142061394178957,-0.05860355733774872,0.0,-0.0,-0.5213544085920321,0.0,-0.0,-0.07059882987652955,0.0,-0.0,-0.8538929512386375,0.0,-0.23533126308099245,-0.0,0.0,-0.0,-0.0,0.0,-0.0497691637051348,-0.029316974630911805,-0.0,0.0,0.0,0.0,-0.01924695184564401,0.0,-0.0,-0.06802708369927607,-0.0,0.0,-0.0,0.0,-0.08452165003878143,-0.35444985079139046,0.0892712353875742,0.0,0.008901830047342699,0.0,0.0,-0.0904852694647908,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.10805554678843582,0.0,0.0,0.0,-0.0,0.11299285367968082,0.0,-0.049703286071205596,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10704524155993006,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.013693294406307677,0.0,-0.0,0.0,0.11122298651288365,-0.0,0.0,0.0,-0.0,0.0
30062,-0.0,-0.0,2.4223792446405095,0.0,0.0,-0.2851607664628942,-0.0,-0.0,-0.23715889552298086,0.0,-0.0,0.0,0.021777105489886928,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.32121146962612857,-0.023739271650536853,-0.0,-0.0,-0.0,-0.0,-0.4162108487486924,0.0,-0.0,-0.0,0.0,-0.0,0.18562428686521493,0.0,-0.0,0.026472314891750198,-0.07130370477996434,0.0,-0.0,-0.0,0.014374387215152398,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2556148524712491,-0.0,0.0,0.0,0.03935261938335738,-0.05031990886637201,-0.0,0.0,0.0,0.043828222734261846,0.0,0.0,0.0,0.0,-0.5748429795669343,0.0,-0.3302257117979126,0.07676039218344444,0.0,-0.0,0.0,0.0,-0.08459463947186832,0.0,0.023082955689222875,-0.0,0.0,0.0,0.08785554393199879,0.0,0.01020266538479056,-0.0,-0.0,0.03310452936263819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.09046955603533532,0.0,0.062319021024974816,0.0,-0.0,0.0
104135,0.0,-0.3795942618174087,0.0,1.6591357078452655,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.08435561849496706,-0.0,-0.0,-0.2261997840812252,-0.0,0.0,-0.0,0.29260368992348074,-0.0,-0.0,-0.016819766480452816,-0.0,-0.13570795684460912,0.009778141029874371,-0.002034988154266268,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1114406433536757,0.0,0.0,0.0,0.0,0.0,0.0,-0.20568285188592178,-0.0,-0.0,-0.011803735757253714,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.025480813389637855,0.0,-0.030602069342259425,0.0,-0.06453015963207434,0.0,0.0,-0.0,0.0,0.022157574791393048,0.0,0.0,0.025417122133675307,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1387979791570091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12069149400681081,0.0,0.059291651001206064,0.0,-0.0,0.0,0.0,0.0,0.026299773313233826,0.0,-0.0,-0.0
128300,0.0,-0.0,0.0,-0.0,1.1700565347324199,-0.0,-0.0724583644940163,0.06502911989069615,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06353358256862737,-0.0072688465303805405,0.0,0.0,0.0,0.0,-0.02312854713393314,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04809945104909778,0.0,-0.0,-0.0,-0.05986548936496004,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1834535695124059,-0.0,-0.07724123855661424,0.0,0.07465732669445935,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0672977691485745,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.007469038327759303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.009811006276976009,0.0
128382,0.0,0.0,-0.2851607664628941,0.0,-0.0,1.604986426880195,0.14525442016949466,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.05955452397456151,-0.0,-0.0,-0.0,-0.3314140614612078,0.0,-0.12622186474390523,0.0,-0.0,-0.0,0.0,-0.20466456832405483,0.0,0.0,-0.0,0.05277179052300088,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.07179795710284642,-0.11522493462533373,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0724045246219904,0.0,0.0,0.0,0.09771455478981056,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.048267629256759495,0.0,-0.21982410556775367,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.06216195187827203,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11602635720315316,0.009135659594505255,-0.0,0.0,0.0
129798,0.0,-0.0,-0.0,-0.0,-0.07245836449401633,0.14525442016949466,1.1194543014326364,0.00045803957715187527,0.0,-0.14503519026727693,0.03065182586992643,0.0,0.0,-0.0,-0.0,0.03492968321426608,0.0,0.0,-0.0,-0.0,0.0,0.0056642660964719566,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0010752956052023782,-0.0,0.042472106299267454,0.0,0.0,-0.033080140520040824,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05686781758172316,-0.0,0.0,-0.1428552266586089,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0850872154435543,0.0,-0.0,-0.0,0.0,-0.0,0.05268505169857299,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.05257685508000298,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.07034175136472343,0.0,-0.07614176012018903,0.0,0.0,0.0,-0.08995673841430524,0.0,0.0,-0.0,0.0,-0.010845823887671024,-0.0,-0.0
134265,-0.0,-0.0,-0.0,0.0,0.06502911989069615,-0.0,0.00045803957715187527,1.344814592837229,0.0,-0.0,0.048773701716283605,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.016288920235591545,0.0,0.0,-0.06698909400143127,-0.0,-0.0,0.09496334170054255,-0.0,0.0,-0.0,-0.0,0.0015942318041642506,0.0,0.0,-0.0,0.0,-0.25366320526104746,-0.21126273927064243,-0.0,-0.12428166147943637,0.004831925039629065,0.0,-0.0,0.009691212697232637,0.0,-0.0,0.0,-0.04659084491292881,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.01390186779850075,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.014488962250468432,-0.0,0.044303939279584856,0.0,-0.0,0.1202067968969388,0.09150617846099188,-0.0,-0.22271664440827899,0.0,0.033757897246831065,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.006314689152518788,-0.0,0.0,-0.0,0.004531574018557652
134786,0.0,-0.0,-0.23715889552298086,-0.0,-0.0,-0.0,0.0,0.0,1.9981207664302345,0.0,-0.0,0.13433464782362867,-0.0,0.0,0.0,-0.0,-0.09324326665185168,-0.08608069581077213,-0.0,0.0,-0.03379614425679389,0.0,-0.0,-0.0,-0.0,-0.243802035154968,-0.0,-0.0,-0.0,-0.0,-0.027210903993373406,-0.0,-0.12269432422915658,-0.00950305837660588,0.14329686693385313,0.018466615067053466,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.09909457562383617,-0.0,-0.12215021584664826,0.07404747030186917,-0.3018124575902316,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.11142005334169408,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.05607470237930204,0.0,0.0,-0.3147245482097926,-0.0,0.02028628843480279,0.04402123509604597,0.010180994482502884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04731167600163677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06220743067402355,0.0,0.0,-0.022266673806460677,0.036590608719523215,0.0,-0.0,0.0
137183,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.14503519026727696,-0.0,0.0,1.209636869635851,0.0,0.0,-0.0,0.0,0.03662159956853324,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.017251703113922615,0.0,-0.0,0.0,0.04996491494313478,-0.0,-0.04745555466211526,0.0,0.0,-0.0014327403055112986,0.0,-0.06496950195546164,-0.34716475062798946,0.027521935262938044,-0.003469574893384536,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.016161414874548252,0.0,0.0,-0.0,0.06729853211818382,0.0,0.0,-0.0,0.0,0.17138876661212626,-0.0,-0.0,0.037762903773294915,-0.12221772401847603,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0012527893523143485,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07994701834376511,0.0,-0.0958889258902374,0.0,-0.0,0.0,-0.0,0.0,-0.0,-5.6882333314620115e-05,0.0034386585401465497,-0.009559320665217946,-0.0,0.0
138179,0.0,-0.038670223376285506,-0.0,-0.0,-0.0,-0.0,0.03065182586992643,0.04877370171628359,-0.0,0.0,1.559679182794913,-0.0,0.0,0.0,-0.0,-0.3136799568957205,-0.03982794029960196,-0.108191069560027,-0.0,0.0,-0.0,-0.006543373653086854,-0.0,0.0,-0.12644157557507701,0.0,-0.10225691007017618,-0.0,-0.0,-0.0,-0.037608240966832976,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.12645087282845618,0.0,0.0,-0.1568170224286494,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.011568796843597809,0.0,0.0,-0.08420417772269112,0.0,0.0,-0.0,0.0,0.24141643610447244,0.02571589062008864,-0.0,0.0,0.0,0.0,-0.24204443772217848,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.019458906335029225,0.0,0.0,0.0,0.07125263255047751,0.0,-0.0,0.10539739293452821,0.0,0.0,-0.012077899526662356,0.0,0.0,0.0,0.0
141365,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.13433464782362867,0.0,-0.0,2.2129826601392897,-0.0,-0.026989891462662285,-0.0,-0.0,0.0,0.0,0.0,-0.039008867351413,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.023346082335642532,0.05987401316103866,0.0,0.0,-0.1286645869632318,0.0820672597150886,0.0,-0.13828458290246606,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.057087030439401276,0.0,-0.1078632934578472,0.0014892984294093276,0.0,-0.12649721930404328,-0.5496099144442705,-0.0,-0.0,-0.014254819942322361,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.24944784995237484,0.0,-0.0,-0.22626495204071417,0.09744294925933852,-0.0,-0.0,0.18536702040564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0699611450225654,-0.055132737804114554,-0.0,0.0,-0.0,-0.0,0.0,0.0
145801,-0.0,0.0,0.021777105489886928,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.1878036564901153,0.0,0.023175132508109847,0.031315249350331975,0.0,0.10214856788920373,0.0,0.0,0.0,0.0,0.0,0.018451870490275954,0.057114874377116404,-0.0,0.0,0.0,0.03586363038950477,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0415606434266656,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06071855324625307,0.0,-0.0,0.0,-0.011107198813348818,0.0,-0.0,0.06997084404022527,0.0,0.0,-0.006714831940550628,-0.0,-0.0013176385594155515,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.04763382325667034,-0.0,-0.0,0.027091046772277805,0.0,-0.0,-0.0,-0.0,-0.11483984437256656,0.0,0.0,-0.062448472428646165,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03793475341700067,-0.0,0.0,-0.0,-0.05598317060807159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
207284,0.0,0.0,0.0,-0.0,-0.0635335825686274,0.0,-0.0,0.0,0.0,0.0,0.0,-0.026989891462662285,0.0,2.995379630056798,-0.6626803920014324,0.0,0.0,0.0,0.0,-0.6907400340195498,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.13653857215280893,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.23378643723435122,-0.6061496677359651,0.0,0.0,-0.22565084932854473,0.0,-0.0240549053998661,0.0,0.0,-0.0,0.0,0.033380423591258895,-0.0,0.0,0.0,0.0,-0.28876204476480627,0.0,-0.0,-0.05182709859482197,0.0,-0.0,-0.029277103336848145,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
230759,-0.0,0.0,-0.0,-0.0,-0.007268846530380527,0.0,-0.0,0.0,0.0,0.03662159956853324,-0.0,-0.0,0.02317513250810982,-0.6626803920014324,3.2250766989971984,0.0,0.0,0.0,0.0,-1.3626343711018993,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7654740352889292,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.009739801012333515,-0.053429488095792746,-0.0,0.0,-0.0,0.0,0.07084691225992826,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.014890287625876547,0.0,-0.0,0.0,0.0,0.0,0.0,0.108944231095951,-0.11319041167187974,0.0,0.0,-0.0,-0.08434970030702316,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04854745825652196,0.025160882614211844,0.0005299038682291535,0.0,0.0,-0.0,0.0,0.0,0.0,0.08568052406406845,0.1299733842993628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211767440299991,0.0,-0.0,0.0,-0.0
