,9819,9939,10180,15806,29012,181589,281015,329096,386899,504674,536866,538000,541119,552376,554163,566243,606927,691423,724120,767863,797229,810831,811492,813457,814442,923151,952003,960131,979261,996487,1000269,1000986,1061772,1096610,1097208,1951826,2654263,2751958,3128077,3225199,3228684,3244896,3531225,3540765,3825935,3908639,3970651,4014120,4111715,4130483,4295564,4312974,4316928,4327628,4328189,4328910,4330071,4344883,4347159,4354477,4359590,4363066,4364814,4365130,4368600,4375000,4384058,4387208,4390410,4396235,4411138,4414596,4416113,4418165,4420570,4424239,4425214,4427114,4437024,4439603,4442130,4445673,4446058,4448331,4449851,4452050,4453060,4453535,4454531,4455767,4458306,4461030,4468234,4469722,4471251,4473883,4475758,4477696,4479397,4479989,4483006
9819,2.816855836810583,-0.217055356841868,-0.5251249145849293,0.0,0.0,0.0,-0.017093329231946675,-0.11180627403561086,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05325343668559197,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0825259260700208,0.0,0.0,0.0032478665098553683,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4979323745334773,-0.40872873751452365,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.07392873105166939,-0.630880047556927,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.35650319873836434,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.023847423407287197,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
9939,-0.217055356841868,1.5538967732375029,-0.0,-0.0,0.003442036938315185,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04172106438306809,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.04180831645610264,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.6427968365044727,-0.0,0.0,-0.003920834658143593,0.0,0.0,0.0,0.011073996016019674,0.0,0.0,-0.0,-0.06989115691479039,0.0,0.0,-0.0,0.0,0.0,0.06686181900850613,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.1243572148576591,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.07208434821983814,0.029622299633416366,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4237271190964179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
10180,-0.5251249145849293,-0.0,3.66722901468257,0.0,0.0,0.0,-0.0,-0.4047369549629514,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.3795301515323513,-0.0,-0.0,-0.0,0.12413745836079718,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.11081835781853089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3014283687451509,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.01418617891511001,0.0,-0.6287981268543996,-0.4594878238846887,0.0,-0.0,-0.0,0.014666606938153318,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
15806,0.0,-0.0,0.0,1.2195812989656336,-0.0,-0.0,-0.0,0.0,-0.0,0.02306718356692944,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.00866159407172054,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.027378817326802307,0.0,0.073877458150966,0.0784443256305537,-0.22943946292221717,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.004875099750733358,0.11744161749200066,0.0,-0.11557842499780138,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3274596224169486,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
29012,0.0,0.003442036938315185,0.0,-0.0,1.9211587245309558,-0.49669651114183355,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.09110451181026216,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.10423908788050884,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.20730840822582264,-0.0,0.0,0.0,0.0,-0.0,-0.12969401180086013,0.0,0.011875021239285924,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.6901421400373052,0.0,0.0,-0.0,0.0,0.028005268171925543,0.0,-0.0,0.033345117738339716,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.006377161867319875,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.11467640439506196,-0.0,0.0,-0.0
181589,0.0,0.0,0.0,-0.0,-0.49669651114183366,1.8476474020443594,0.0,0.0,-0.0,-0.0,0.0,0.04550283798484478,-0.0,0.0,0.0528129263320494,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.035101042386794123,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.1026612434684254,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.3040533369203196,-0.09929871534943152,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.00225552363376047,0.0,0.13246419841465423,0.0,-0.0,-0.002039750616306263,0.0,-0.0,0.0,0.0,-0.0,-0.010641860426058247,0.0,-0.32932566658953966,0.0,0.0,-0.21014292949136587,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.048579892715344325,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.041478418211974816,-0.0,0.0,-0.0
281015,-0.017093329231946675,-0.0,-0.0,-0.0,-0.0,0.0,2.6215891858449076,-0.04333443568623638,0.0,0.0,0.0,-0.2714861016418112,-0.0,-0.9236005531134692,-0.34481544316060686,-0.0,0.0,-0.3031723709368632,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.04892041796806948,0.04548277826331354,0.0,0.0,0.08540745950697762,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.16614860429776496,0.15158338287938875,-0.0,0.0,0.04779820562629582,-0.0,0.0,0.0,0.0,0.0,-0.07993689426320871,-0.05000662137827422,-0.07449302056733417,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0028694759082223825,0.0,0.0,0.03581699592806509,0.0,0.018592943377420956,0.03365833237747605,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
329096,-0.11180627403561086,-0.0,-0.4047369549629515,0.0,0.0,0.0,-0.04333443568623639,2.616916875654595,0.0,-0.0,0.0,-0.14805689303367792,0.03676803123627097,-0.0,-0.0,-0.2048525307368328,0.09211475241018813,-0.34902706454513555,-0.0,0.03927511835855019,-0.13908669332566354,-0.0,0.09026476712399628,0.09732211532426818,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.01809306529272081,0.060775974192809765,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.22175473091970954,0.0,-0.0,0.0,0.0,0.0,-0.03263343229206861,0.0,0.0,0.024774773360861285,0.0,-0.2951971537443433,-0.0,0.00460923915896963,0.0,0.0,0.10906158201318253,-0.16241511645204482,0.0,-0.0,0.0,-0.0,-0.0,-0.1462530901633628,0.0,0.0,-0.0,0.0,0.0,0.0,-0.28870926535152974,-0.0813085904565074,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05727560140527142,0.0,0.0,0.0,0.0,-0.0,0.0,0.07787581003486999,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
386899,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,2.4808710905912337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06703441275531852,-0.297742507275992,0.0,-0.02960567279088469,-0.052236189937876126,-0.2208093176494869,0.0,-0.0,-0.0,-0.0,-0.3991197749698593,0.0,0.033666547193879,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2687387310490831,0.0,0.0,0.0,-0.4215075994349219,0.0,-0.42488348136263465,-0.0,-0.0,0.0,0.039427969148697395,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.004760882560967447,0.0,-0.23025592848881593,0.0,0.012194156437069462,0.0,0.0,0.0,-0.0015216900924985705,0.0,-0.0,-0.0,0.0,0.0003995904425587449,-0.0,0.055255741097395464,0.0,-0.0,0.06460400782318082,0.0,-0.0,-0.1761670539858235,-0.0,0.017120519038256024,0.0,0.0,0.0945639711635424,-0.0,0.0,0.010951259384766016,-0.0,0.0,0.0,-0.027359889723839084,0.0,0.0,-0.0,0.0014338422872977874,-0.0,0.0,-0.0
