"","2010.2247","2010.2218","2010.2184","2010.1817","2010.2321","2010.2405","2010.2383","2010.2297","2010.1656","2010.1364","2010.3053","2010.3014","2010.3183","2010.1614","2010.1418","2010.1331","2010.1229","2010.1272","2010.1405","2010.1221","2010.2204","2010.1397","2010.2583","2010.2192","2010.1854","2010.1372","2010.1557","2010.2082","2010.1477","2010.2191","2010.2416","2010.2519","2010.1258","2010.2781","2010.1754","2010.2662","2010.2354","2010.2277","2010.1277","2010.1663","2010.2355","2010.2291","2010.1999","2010.1905","2010.1526","2010.2839","2010.2803","2010.1956","2010.1675","2010.1299","2010.2227","2010.2528","2010.2049","2010.1412","2010.1344","2010.1286","2010.1843","2010.1514","2010.3108","2010.1263","2010.1668","2010.2924","2010.1718","2010.1336","2010.2949","2010.3095","2010.1237","2010.2347","2010.1311","2010.3129","2010.1992","2010.1603","2010.1569","2010.2831","2010.2871","2010.2693","2010.2075","2010.1596","2010.1491","2010.1423","2010.2232","2010.2283","2010.2258","2010.2415","2010.1322","2010.2963","2010.3171","2010.3275","2010.3134","2010.3141","2010.1471","2010.2413","2010.2304","2010.2958","2010.1539","2010.3102","2010.2932","2010.1626","2010.2328","2010.1552","2010.1762","2010.1737","2010.1458","2010.1538","2010.3103","2010.1868","2010.1912","2010.1519","2010.1879","2010.2058","2010.1485","2010.2278","2010.1725","2010.1564","2010.2265","2010.1963","2010.3178","2010.3282","2010.2913","2010.2655","2010.2605","2010.2152","2010.1244","2010.1806","2010.3115","2010.2395","2010.1577","2010.1692","2010.2972","2010.1531","2010.2168","2010.2905"
"952003",0,0,1,0,1,0,0,0,0,2,0,1,0,12,1,1,0,0,11,2,0,0,0,0,0,0,0,0,2,24,7,0,38,1,3,0,31,5,0,11,21,12,41,0,7,0,0,0,0,1,0,0,0,0,2,0,0,4,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,1,0,36,2,1,0,0,3,2,49,1,6,0,0,2,0,0,236,1,31,36,0,11,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0
"128300",5,181,6,2,86,5,14,2,0,2,0,0,0,1,0,1,9,1,0,1,12,0,0,1,13,0,0,0,0,1,2,37,2,3,0,1,4,0,0,1,1,3,0,0,2,1,2,1,1,2,4675,11,0,5840,1,0,238,0,0,2,0,0,1,0,3,0,2,0,0,0,1,1,1,2,0,1,1,0,1,0,1,0,0,0,0,1,1,0,3,0,1,2,2,1,0,0,1,0,0,0,0,1,2,0,1,0,1,1,2,0,1,2,0,1,1,1,1,0,3,0,4,0,0,111,1,3,1,0,0,1,0,0
"4349519",53,66,2,1,71,41,7,8,71,1,0,0,0,0,0,0,0,0,0,9,1551,6,993,0,3,0,0,0,0,0,22,0,0,7,2,0,0,0,167,0,41,0,0,19,0,0,108,13,0,0,0,0,0,0,0,0,9,1,0,82,0,17,4,71,6,0,96,4,25,0,20,0,25,0,0,0,5,0,9,0,0,5,4,0,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,607,63,0,0,0,0,0,0,0,0,0,0,1,993,39,0,7,0,19,0,0,0,4,13,0
"264734",7,17,2,0,3,7,4,1,1,16,0,0,0,0,0,5,5,7,1,2,49,0,44,124,2,225,0,12,0,0,36,0,2,2,2,0,0,50,2,4,14,0,39,1,28,18,3,1,16,0,282,124,20,33,2,9,0,1,0,3,0,1,0,7,4,0,14,0,1,0,1,0,0,53,29,39,0,0,17,0,12,0,0,1,2,5,0,0,0,0,47,5,3,4,0,0,41,0,1,1,0,2,4,2,0,13,26,11,0,93,2,0,1,0,7,1,0,0,13,0,5,1,110,7,0,0,1,0,1,0,0,1
"4446058",4,571,121,6,115,46,43,5,12,11371,18,85,206,4,12,333,788,192,15,28,29,3,343,591,360,39,11,12,9,57,11,11,44,397,61,9,14,247,30,11,17,942,29,509,156,9,100,12,1004,312,49,11,21,104,36,325,181,770,9,67,178,177,153,112,401,73,67,8,2,46,163,12,31,17,88,9,25,7,3,8,6,21,8,4,5,77,14,1,0,26,28,13,40,19,23,37,42,2,178,91,9,69,168,6,6,63,254,10,28,1,18,20,169,22,82,40,6,2,1918,5,115,6,310,4,27,10,4,4,284,2,2,187
"1097208",1,9,1,0,1,1,0,1,0,76,0,2,1,0,0,5,4,0,0,1,0,0,3,3,5,3,0,1,0,0,0,1,0,3,0,1,0,2,1,1,0,10,0,1,1,0,2,0,12,5,1,0,0,1,1,1,1,3,0,1,1,4,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,4,0,3,3,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,1,0,0,0,0,0,2,0,0,0
"1023075",0,0,2,1,2,6,4,1,0,0,0,2,0,0,1,0,2,38,0,1,1,0,0,44,0,0,0,2,0,23,17,0,0,3,1,1,1,17,0,1,4,3,2,0,1,2,1,0,0,0,0,1,0,2,1,4,0,0,1,1,0,1,0,0,1,1,1,1,0,3,0,4,1,1,0,2,0,1,0,2,0,1,0,176,0,0,2,0,0,1,1,1,0,0,1,1,0,0,1,0,1,3,0,0,0,1,2,1,2,0,2,34,1,0,0,0,1,1,2,3,0,1,0,1,0,1,0,0,2,0,0,0
"141365",0,0,2,0,0,3,0,0,1,0,0,3,0,0,1,1,2,3,0,0,5,0,11,9,1,3,0,4,0,0,3,0,1,0,1,0,0,0,0,0,0,0,5,0,2,11,0,0,4,0,8,5,1,2,5,10,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,3,0,0,0,0,3,4,0,0,0,12,0,0,4,0,1,0,0,2,1,0,5,6,1,2,0,7,1,7,0,0,0,0,0,0,0
"1097113",16,39,326,10,15,28,8,29,11,0,0,0,0,0,100,5,0,0,0,0,10,6,0,0,0,0,1,0,0,0,23,31,0,26,1,2,0,3,0,0,1,0,0,2,0,0,8,0,0,0,0,0,81,0,0,0,0,0,4,14,0,241,0,5,93,0,0,22,13,0,0,0,7,0,312,80,0,0,0,1,40,3,0,0,0,98,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75,0,3,106,0,0,0,0,0,0,0,538,276,0,19,10,9,0,133,0,21,0,0,0,3,0,17
"14280",67,22,22,447,101,96,485,312,72,1,0,0,0,0,0,0,0,0,0,85,15,210,6,0,6,0,134,0,65,1,0,252,0,66,54,0,0,0,24,0,0,1,0,5,3,0,48,30,0,0,0,12,5,0,7,0,18,0,36,303,3,111,49,15,28,0,77,55,645,0,47,0,75,0,4,770,23,193,88,207,38,258,119,0,29,63,23,304,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,356,0,0,0,0,0,0,0,0,0,0,173,261,117,0,385,28,574,0,37,0,19,162,50
"2751958",206,625,3,7,55,29,9,16,59,0,39,40,100,4,388,29,0,30,0,20,6,17,95,52,20,0,0,9,0,0,5,0,0,93,29,0,0,7,84,0,13,0,0,150,396,0,4,1,0,0,0,0,0,0,150,0,11,0,0,1,0,7,53,167,10,102,98,0,0,0,4,0,0,0,1,0,7,0,8,0,13,0,0,0,0,0,0,1,0,0,67,0,0,0,0,28,0,0,0,0,0,0,371,19,249,15,1,100,10,0,0,0,2,0,0,0,8,10,1,0,78,0,0,0,13,3,0,2,0,2,0,0
"4447072",1,114,71,4,134,104,38,51,0,0,96,77,40,0,409,7,90,30,1426,417,834,153,0,0,2,0,887,0,721,2,0,1,0,111,123,0,0,0,2,0,0,0,0,530,5,41,6,0,0,0,0,0,0,7,4,0,8,0,106,6,0,2,3,11,250,738,35,45,5,0,96,0,508,121,55,8,312,364,93,121,7,0,3,0,14,31,363,21,28,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,26,2,0,1,0,0,0,0,0,0,0,3,3,2,0,1,0,40,1,0,1,0,0,0,0
"4318284",2,0,15,0,514,3,89,285,0,0,0,1,0,0,0,0,0,0,0,0,12,185,0,0,13,0,36,0,17,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,17,1,0,108,0,0,11,0,31,14,25,0,1,0,19,64,0,187,9,128,92,186,12,21,10,0,7,5,24,60,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,162,19,0,0,0,18,11,0,0,0,307,1,0
"4306262",18,24,12,0,1,32,0,5,0,0,0,0,0,0,0,0,0,0,244,23,4,3,2,0,0,12,4,0,0,0,2,0,0,11,311,0,0,11,0,0,4,0,0,0,23,0,1,0,7,0,86,0,0,0,10,0,0,1,0,0,5,6,1,1,2,0,1,0,0,0,0,0,0,14,2,3,0,17,8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,436,1,0,0,1,0,1,0,0,1,0,2,15,0,0,1,0,0,0,0,0,3,0,0,0,11,0,4,0,0,0,0,0,0,0
"1105876",16,60,107,133,273,348,440,198,14,0,0,3,0,0,0,0,0,0,0,10,11,356,0,1,2,0,0,0,1,0,0,10,0,5,7,0,0,0,0,0,1,0,0,0,0,0,5,19,0,0,1,0,24,0,0,0,2,0,1,2,0,122,9,6,5,0,1,43,0,0,9,0,0,0,0,56,46,2,203,52,270,9,12,0,9,32,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,39,755,14,0,201,27,26,0,0,0,51,12,40
"1062356",0,0,14,1,1,1,1,0,1,229,0,0,0,0,1,0,8,0,0,0,361,1,8,0,83,0,1,3,0,0,0,0,0,122,1,0,0,0,1,0,0,1,0,782,1,0,192,326,2,0,0,0,3,5,0,0,130,0,1,1,1,1,0,2,0,0,0,1,72,0,1798,0,0,2,1,1,9,0,0,0,1,2,0,0,0,168,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,25,4,0,1,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,2,1,0,1,0
"760967",316,139,37,2969,6243,763,4450,6100,249,3,163,247,28,0,2,0,0,0,0,735,11,1035,5,0,10,0,0,0,1,3,22,102,0,41,292,0,0,1,78,1,0,0,0,14,5,5,70,176,0,0,12,45,20,0,11,0,110,0,376,1692,111,1472,345,40,104,11,363,267,298,0,29,1,3,34,21,316,114,5,752,2,443,122,129,3,511,73,109,1421,426,1,0,1,2,0,0,689,0,53,0,0,0,1,0,10,587,13,0,119,1199,0,0,0,0,1,1,0,0,1477,0,362,1016,71,0,1300,298,231,1,844,1,1113,72,156
"1100471",11,10,32,61,214,374,62,116,199,0,110,127,36,0,0,0,0,0,2,281,14,153,0,0,24,0,45,0,19,0,0,73,0,259,53,0,0,0,183,0,0,0,0,93,3,0,673,136,1,0,0,2,0,1,1,0,193,1,57,334,1,439,133,57,109,5,308,114,286,0,166,0,125,15,75,178,66,105,71,69,39,454,222,1,73,374,27,156,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,146,0,209,372,0,0,1,0,0,0,0,0,319,0,92,682,196,0,39,84,518,0,39,1,58,195,10
"4439603",0,7,6,0,2,0,3,0,0,1,1,1,2,0,16,6,7,44,13,2,4,0,1,3,0,7,5,3,9,12,61,0,1352,3,1,4,126,9,0,637,129,211,76,0,7,0,0,1,1,336,0,42,1,1,2,165,0,3,0,0,0,1,1,0,0,1,1,3,0,16,0,2,0,0,0,3,2,1,0,0,0,1,1,137,0,0,4,0,1,5,8,6,123,0,81,5,0,0,260,0,37,16,24,7,2,0,44,0,0,1,26,14,17,1,137,17,2,0,0,0,1,0,21,0,0,0,3,0,14,1,0,0
"3275744",0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,14,1,49,0,0,6,0,5,0,2,15,0,0,0,0,0,0,25,1,3,3,0,3,3,0,9,3,0,4,0,54,50,9,4,0,0,0,2,1,1,1,0,0,1,1,3,1,0,0,0,1,0,0,7,14,4,0,0,13,1,0,1,0,0,0,14,0,0,0,0,11,3,3,6,0,0,7,0,0,0,1,0,1,0,0,6,2,4,1,11,0,0,0,0,1,2,0,3,2,0,4,0,16,7,85,0,0,0,1,0,0,0
"797229",0,0,0,0,0,2,0,1,0,0,0,0,2,1,9,2,0,3,0,0,0,0,0,3,0,0,0,1,0,7,1,1,1,0,0,7,6,0,0,0,0,0,4,0,3,17,0,0,0,4,0,1,0,0,5,31,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,1,0,0,0,1,0,0,17,0,0,0,0,0,0,1,16,91,4,6,1,2,0,11,15,2,3,0,8,0,0,12,0,0,0,0,3,0,2,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"4449851",2828,7,20,2,5,3,3,3,0,1,0,4,5,556,76,265,5,2048,43,6,55,3,3,2548,3,5,1,181,26,14529,57,0,2,14,1,310,189,1282,0,2,1495,653,393,1,2186,6,0,1,1,9517,1,42,2,20,3312,114,0,2871,0,0,1,2,0,2,3,10,1,58,1,1,1,2001,1,5,1,3,0,0,0,1,1,2,0,78,2,1,1,0,1,34,1758,1318,4596,2,1869,0,1,1,4491,1479,1992,1235,466,456,0,6,10871,3,0,9,3034,3674,3032,1251,2310,1357,191,1004,2,1,1,0,3,1,0,4,883,1,2,2,0,0
"128382",1,8,5,2,157,60,57,13,251,0,477,95,133,0,0,0,0,0,0,63,137,50,0,0,9,0,0,14,0,1,79,111,0,8,26,0,19,1,264,0,114,0,0,50,0,0,32,10,0,0,0,49,9,0,2,0,27,0,0,129,68,73,186,259,28,65,270,16,145,0,7,0,38,0,52,6,26,0,64,0,63,4,3,0,26,0,0,0,0,0,0,0,0,0,0,221,0,21,0,0,0,0,0,0,759,27,0,159,336,0,0,0,0,0,0,0,171,851,0,4,63,5,0,15,0,31,0,62,0,3,3,0
"4479989",98,20,63,10,52,17,26,112,6,14,5,89,27,7,18,7,5,7,21,17,28,12,7,45,12,38,6,11,5,268,22,8,774,51,7,6,37,53,9,162,30,44,27,5,13,12,25,5,52,35,30,3,45,5,15,16,16,37,4,16,713,18,10,15,6,8,25,8,11,1,6,21,6,16,6,9,3,9,15,5,12,7,10,8,6,5,41,9,4,14,5,17,17,26,16,6,39,41,15,10,13,25,7,10,7,9,24,51,17,344,11,200,17,2,11,1,6,7,17,11,23,8,46,8,24,28,6,3,5426,7,10,0
"1141678",0,0,9,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,2,0,0,2,3,0,2,0,2,0,16,14,1,0,2,0,0,11,13,0,0,29,0,0,1,2,2,1,0,1,0,68,2,6,3,0,5,0,5,1,0,0,0,1,8,1,0,0,1,1,0,0,4,1,42,0,1,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,1,3,2,0,3,0,0,0,2,1,0,0,0,1,26,2,1,13,4,6,27,1,2,2,0,0,2,0,1,0,11,1,0,0,7,0,5,0,0,0
"4344883",0,0,1,1,4,0,0,2,0,0,0,0,0,26,0,0,35,0,0,1,0,0,0,1,1,0,0,45,1,1,27,0,1,1,1,3,3,37,0,0,24,1,460,0,509,0,1,1,0,1,0,23,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1096,0,0,1,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,569,14819,501,0,192,0,0,0,1434,4165,0,4,0,1027,0,0,0,0,0,0,91,0,1,865,1,2301,0,0,0,0,0,0,1,0,0,0,416,0,0,3,0,0
"4397098",92,41,483,38,301,417,55,86,1443,5,1295,647,443,18,386,0,0,0,2,1392,80,1121,642,1,71,0,371,134,159,4,21,87,0,232,115,0,2,194,939,0,88,0,0,1425,2979,0,1417,75,0,0,0,13,109,0,7,0,256,0,75,789,68,2351,566,1028,503,232,684,150,497,2,97,0,614,732,2248,76,67,1964,624,452,1900,54,103,0,266,843,21,93,18,0,499,1,0,0,0,159,0,57,0,111,1,0,8,129,600,584,3,1180,1164,1,0,1,6,0,0,0,799,936,1,45,2363,176,0,95,46,692,0,98,2,120,54,1
"505670",252,107,2955,1,343,553,3891,1341,254,2,1,0,3,1,0,1,0,2,2,785,1,1,4,3,17,1,732,2,799,12,10,3769,1,1946,1122,1,1,0,424,1,2,4,6,7,33,10,1968,343,0,1,2,1630,60,7,48,0,241,0,1539,520,2,6902,3285,5,694,7,1458,1038,1103,0,314,0,1467,329,95,2045,359,4317,1,7280,3,3772,2373,0,27,1682,107,895,1610,0,2,2,3,0,0,0,2,0,0,0,0,1,0,6,0,79,1,0,2529,0,3,1,0,0,0,3,1,7,2,1465,200,989,0,0,196,2887,2,3590,1,905,1376,58
"4476950",67,80,179,327,806,229,265,565,2,3,326,725,222,120,1641,0,0,0,4,556,1,722,25,1,1,0,266,1134,43,0,1592,85,0,769,10,0,313,0,41,0,169,1,0,38,0,0,0,32,0,0,19,35,0,0,0,0,29,0,322,463,2,0,102,365,0,29,48,79,623,0,49,0,369,0,2,140,9,331,302,213,1,171,88,4,123,0,141,348,107,0,0,0,2,0,0,419,1,0,0,0,0,0,1,6,1348,17,0,128,44,0,0,0,0,0,0,0,1,576,0,31,344,125,0,154,84,63,0,29,0,325,58,0
"4455767",1,0,2,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,6,0,4,0,2,1,12,6,0,129,0,0,0,28,2,0,64,9,62,2,0,0,0,0,0,7,15,0,1,0,1,1,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,15,0,0,0,0,0,3,0,0,4,1,6,0,0,0,2,0,2,2,0,0,0,0,1,0,0,6,1,13,0,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0
"4462432",0,1,8,0,4,26,27,1,3,39,0,4,2,0,4,3,1,7,0,2,148,1,3,0,3,0,0,0,0,0,0,0,0,56,2,0,0,0,1,0,0,1,1,2,0,0,17,1,0,1,0,0,0,0,1,0,5,0,0,6,0,0,7,2,0,0,0,0,2,0,12,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,6,0,0,4,0,0,0,0
"4393057",0,0,3,1,1,0,1,0,0,4,0,0,0,2,1,2,1,4,0,2,3,0,12,86,5,121,0,8,1,0,20,0,0,1,1,0,2,0,0,3,0,0,13,1,5,0,0,0,9,0,7,0,13,46,0,2,0,0,0,5,0,0,0,8,0,0,3,0,0,0,2,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,23,1,1,2,0,0,0,0,1,0,1,0,3,1,0,3,8,4,1,27,0,0,2,0,2,0,0,0,0,1,0,2,30,2,27,0,0,0,0,0,0,0
"4364814",18,26,8,0,101,100,9,168,26,22,10,21,44,0,2,154,0,64,0,194,264,13,107,4,32,0,3,1,2,0,0,1,0,1122,27,0,0,0,12,0,0,0,0,54,1,0,181,25,0,0,0,0,25,0,7,6,120,0,33,667,1,54,692,20,136,32,14,3,12,1,182,1,95,1,242,2,1,2,2,0,2,2,9,0,0,104,1047,6,1,45,1,0,0,1,0,33,0,0,0,0,0,0,5,67,61,46,0,122,16,0,1,0,11,1,1,0,129,151,1,0,261,1,2,3,1,1,0,386,0,0,0,0
"30062",79,84,77,18,139,99,27,99,427,5,100,32,11,0,0,0,0,0,1,108,3001,171,288,52,15,0,0,0,0,0,0,8,0,200,32,0,0,12,231,1,7,0,0,872,1,0,339,26,0,1,0,1,5,1,1,0,187,0,2,46,1,155,296,502,66,57,534,75,214,0,36,0,20,0,1172,0,55,0,76,0,81,10,10,1,28,107,17,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,395,0,662,166,0,0,0,3,0,0,0,42,83,1,0,771,30,0,73,9,86,0,62,0,24,12,0
"4448331",84,13,13,16,33,206,27,14,6,6,3,227,95,645,1561,450,0,10,16,5,43,54,1,193,7,20,18,4,17,214,541,6,6,15,8,1625,1049,22,0,2,356,12,8,4,14,3832,9,1,5,9,29,12,1,3,7,19,34,13,0,8,256,13,0,1,71,41,2,17,6,2737,5,843,13,807,18,10,12,3,25,12,22,8,1,5311,6,65,1,2,1,0,3,4662,12923,1202,1100,2727,1100,111,769,1761,845,874,62,720,454,2,19,4,4,1,10,13,10,6,21,4,1,4,7,1,10,3,2,2,11,11,6,2,11,7,3,5
"495451",70,19,167,875,350,101,533,1195,33,1,0,0,0,0,0,0,0,0,0,700,4,475,6,0,2,0,71,0,29,1,16,740,0,103,47,0,1,0,22,0,0,0,0,21,1,0,188,82,0,0,0,93,10,8,1,0,10,1,77,1679,1,994,95,16,197,0,312,68,79,0,42,0,73,110,65,529,25,314,220,567,338,309,274,0,314,237,108,629,354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,317,0,0,0,0,0,0,0,4,0,1,391,394,53,0,301,72,254,0,126,0,245,182,0
"259604",19,8,189,0,18,29,249,85,16,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,51,0,52,1,0,255,0,118,74,0,0,0,33,0,0,0,0,1,1,1,160,21,0,0,0,95,9,1,2,0,14,0,38,38,0,472,204,0,46,0,100,76,64,0,21,0,98,26,5,136,14,277,0,465,0,257,159,0,1,123,5,31,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,186,0,0,0,0,0,0,0,0,0,0,86,13,72,0,0,6,212,0,209,0,69,95,3
"1007750",0,7,3,0,13,14,0,1,8,0,0,0,0,0,0,0,0,0,0,55,0,12,5,0,7,0,2,0,4,0,0,11,0,8,8,0,0,0,16,0,0,0,0,54,0,0,53,11,0,0,0,0,0,0,0,0,20,0,5,70,0,50,47,0,10,0,1,4,27,0,18,0,9,0,1,31,20,1,18,10,0,14,16,0,26,15,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,6,113,33,0,0,0,8,0,13,0,3,23,2
"4430843",0,0,267,0,1,4,2,0,316,0,448,1706,188,0,0,1,0,0,1,1,11,0,32,2,8,0,60,0,221,0,2,542,0,2,6,1,0,0,2,1,0,0,2,3,0,0,421,190,0,0,0,157,33,0,6,1,29,0,372,0,15,3691,7,0,234,18,9,1189,1951,2,58,0,332,2422,294,831,149,1023,2,1549,159,3687,2117,0,0,662,33,3534,574,0,0,0,6,6,0,1,1,28,0,0,1,0,1,0,0,1,0,552,427,0,0,0,0,0,2,0,0,0,0,1175,451,456,0,0,42,6867,1,61,0,3,1112,592
"650171",1,4,24,0,66,76,36,4,8,0,0,0,6,0,1,0,0,0,0,4,4,3,2,0,10,0,0,6,0,0,0,0,0,810,29,1,0,0,0,0,0,0,0,328,3,0,245,11,0,0,0,2,0,0,1,0,37,0,17,7,0,0,216,0,0,2,0,3,37,0,381,0,58,0,0,1,11,0,0,0,1,6,1,0,2,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,141,31,0,0,0,1,0,0,0,0,0,0,0,37,4,1,0,1,0,0,15,0,0,1,0
"4425214",53,18,28,2,9,6,13,2,1,2,6,0,5,73,102,34,19,71,77,12,67,0,1,3407,2,4361,3,2,5,15854,915,2,1160,14,1,11,3754,3771,0,2483,3949,4663,15,3,29,36,4,0,6156,369,6,712,3,4,33,187,2,2743,1,2,0,4,0,2,16,9,5,0,2,71,6,17,1,24,0,10,3,0,1,0,4,13,2,974,2,0,11,0,4,2247,66,12,98,58,531,38,15,2,0,70,81,791,84,72,6,0,127,2,1,6010,214,4957,567,71,460,14,377,85,2,6,3,0,43,0,0,3,76,1,260,0,2,0
"104135",34,1,0,435,20,16,207,34,10,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,2,0,17,0,10,1,2,37,0,9,14,0,2,0,12,0,0,0,0,0,0,0,40,1,0,0,0,14,0,0,0,0,6,0,5,0,0,89,4,7,10,0,511,12,78,0,2,0,134,219,27,157,4,154,0,73,11,32,17,0,0,119,4,110,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,67,0,0,0,0,0,0,0,0,0,0,59,4,13,0,218,5,58,0,0,0,11,29,13
"258375",28,22,113,1186,617,278,880,927,114,1,34,766,59,0,1393,0,0,1,0,197,0,1632,0,1,5,1,81,0,47,0,0,778,0,154,85,0,0,0,22,0,1,1,0,7,3,0,254,286,1,0,0,159,18,5,4,0,242,2,249,821,0,1053,290,71,88,41,51,480,667,0,42,1,64,23,15,1125,230,957,959,974,124,753,719,1,293,118,28,628,415,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,8,1,253,1130,0,1,0,0,0,0,0,2,0,0,1003,1206,210,0,995,248,1018,0,434,1,40,412,437
"495007",1,0,72,283,188,651,609,34,82,3,5,206,30,1,0,0,0,0,0,826,1,504,0,0,3,0,17,0,4,0,0,17,0,473,90,0,0,0,48,0,0,0,0,1,2,0,559,7,0,0,0,56,4,1,1,0,0,0,19,1473,0,1122,5,7,149,1,181,76,565,0,4,0,29,154,54,0,3,13,273,1,2,369,210,0,888,186,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,0,21,280,0,0,0,0,0,1,0,0,0,0,0,7,65,0,553,135,1395,0,5,0,1,165,3
"145801",8,2,0,0,22,62,5,5,0,1,0,1,2,339,0,0,0,0,0,0,0,0,0,1,5,0,26,0,3,1,32,0,0,1,0,0,4,0,0,0,37,47,1,7,0,149,0,0,0,0,0,9,0,0,1,0,0,0,0,0,11,0,0,1,0,3,0,0,0,0,4,617,19,0,0,1,0,2,0,0,0,0,0,640,0,8,46,0,0,0,0,0,2,139,0,0,1595,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1764,1284,0,32,15,0,0,1,0,0,0,0,0,1043,0,0,0,0,0
"728119",3,137,18,5,9,21,10,4,1,19,5,3,12,2,8,5,37,22,7,16,155,1,390,442,11,916,5,54,4,2,335,2,7,19,8,15,3,222,5,16,27,2,112,8,46,139,44,3,145,9,1311,748,195,208,8,56,12,6,3,13,8,10,10,35,37,15,27,9,2,2,5,7,5,424,93,136,1,2,94,0,22,5,1,0,5,54,4,6,1,1,147,15,13,57,1,3,106,7,7,5,3,4,22,13,4,64,51,79,10,317,3,1,2,0,13,6,5,54,72,4,57,3,273,46,851,1,2,2,16,2,1,3
"253584",7,5,0,864,211,173,58,49,288,0,0,0,0,1,2,0,0,0,0,200,570,78,8,0,13,1,144,0,47,1,0,8,0,13,15,0,0,0,33,0,0,0,0,200,0,0,167,106,0,0,0,0,14,0,0,0,414,0,29,397,0,219,143,46,23,0,24,115,31,0,28,0,255,148,48,6,380,203,259,319,0,313,218,0,23,493,21,17,85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,1,1,0,20,3545,469,0,95,53,10,0,72,0,100,103,5
"4450795",0,12,9,0,0,5,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,14,1,0,10,0,1,0,11,7,0,1,0,0,1,0,4,0,0,1,0,1,0,1,3,0,0,0,11,25,0,5,17,0,2,0,0,0,1,0,0,0,0,3,0,1,1,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,1,1,0,0,1,4,116,0,0,1,0,0,4,1,2,3,1,3,748,7,1,2,2,0,1,0,1,0,0,1,8,0,2,0,3,0,0,1
