"10317.000097360.64038",3582,393,4621,3737,2046,35,26,1,82,1,479,4,9,269,0,1,1,22,102,52,125,536,36,2,1,4,82,0,0,63,1,0,21,2,3,1,92,1,2,0
"10317.000058343.55074",3131,2852,4302,2204,1861,37,172,197,287,28,413,199,3,22,0,1,17,225,65,21,2678,215,50,0,1,1,5,1,115,155,0,0,808,2,0,7,106,1,0,571
"10317.000028534.48015",3311,680,1836,2537,3794,9,1178,161,87,34,1337,135,0,5,0,1,10,0,15,17,1418,87,217,0,0,1,8,0,0,61,2,0,303,0,0,0,47,0,0,0
"10317.000084665.48093",1033,242,4853,1216,1492,246,427,1780,601,0,214,361,0,13,2,0,8,46,669,186,425,121,6,0,0,1,145,2,9,120,0,0,22,5,0,0,146,0,2,10
"10317.000089378.53384",5565,15,2980,1809,61,454,156,1,25,0,254,193,2,8,0,0,0,199,34,1,2,0,1,0,0,0,1,1,1,59,13,0,30,0,1,0,0,0,0,1
"10317.000054187.48064",2185,13499,2718,8728,538,199,201,12,156,39,239,242,47,199,2,0,11,0,58,1,65,31,4,1,7,10,31,2,0,21,0,0,69,0,0,0,2,0,0,0
"10317.000101059.56194",8793,15,655,4063,228,66,242,2,13,0,534,872,0,1229,0,0,5,0,138,0,161,65,0,0,0,1,17,0,0,45,0,0,22,0,0,0,0,0,0,0
"10317.000071895.48086",16,333,10,762,9,33,1839,0,46,0,6,119,8,0,0,48,15243,0,536,0,0,0,0,5651,5,13,0,0,223,6,20,0,1,3438,675,0,1,0,14,0
"10317.000054208.48049",2840,12,1831,1212,451,3738,272,0,37,20,863,7,0,13,12,0,1,0,39,28,976,289,39,0,0,0,84,0,0,15,0,2,75,4,0,1,1,0,0,0
"10317.000071866.48093",5700,7,654,1393,120,8887,24,45,99,1,722,2,0,1,1,0,23,538,4,0,288,103,0,4,2,4,114,2,0,2,0,0,0,0,1,0,0,0,1,1
"10317.000075925.54458",70,5,110,222,10,30310,35,1,84,0,27,70,0,0,4,0,2,1,13,0,3,3,0,0,0,2,21,2,0,23,0,0,21,0,0,0,3,0,0,4
"10317.000032630.48041",133,2881,232,795,46,18607,66,2,235,3,36,0,0,23,4,0,4,299,20,0,3,4,0,8,1,0,13,28,0,7,0,0,0,0,0,0,0,8,0,86
"10317.000084676.48093",10259,33,1121,2184,66,2938,166,1,167,0,354,20,7,175,4,2,2,1363,34,15,40,0,0,0,1,2,26,0,152,12,2,0,6,1,1,0,0,0,0,0
"10317.000072434.48065",6735,892,6472,4686,388,18940,571,1,301,0,1234,57,1,11,3,4,1,0,70,39,616,1,2,0,1,0,40,0,1,85,0,0,104,0,0,0,0,0,0,2
"10317.000067113.64038",532,10,8672,5315,480,52,312,2,33,0,22,23,4,27,5,0,4,2,56,15,119,7,10,0,0,3,53,1,0,56,0,0,11,1,1,0,36,0,3,0
"10317.000036144.48007",1963,28,339,332,42,674,77,4093,52,6,76,6,12,53,0,0,10,1,5,14,230,259,0,0,0,0,32,0,1,0,11,0,79,0,0,0,0,0,0,0
"10317.000079153.53384",1882,9,5542,3788,2079,3380,401,187,80,0,420,55,5,152,135,53,68,3,9,95,177,153,21,6,0,0,198,0,359,167,1,0,518,2,2,0,178,12,2,915
"10317.000094746.56081",52,1088,7931,7346,1141,17,181,0,171,0,27,6,9,4,0,17,8,197,37,66,15,0,2,0,103,0,5,0,1,1499,0,0,104,6,1,0,113,69,0,283
