"10317.000054095.48041",77,3,5250,11010,2175,32,301,0,263,0,6,4,67,15,2,398,28,3,63,1,16,0,2,0,117,0,2,0,23,144,0,1,68,22,0,1,1,0,0,0
"10317.000031892.48007",6512,11,4492,4256,1033,32,128,202,209,37,201,0,0,342,0,0,15,0,24,18,491,0,181,0,0,0,63,0,1,181,0,0,7,0,0,3,79,0,0,0
"10317.000041321.54458",6234,5,3908,1553,466,3805,733,5,21,1,155,505,1,291,1,0,35,1,18,11,462,0,0,2,4,147,18,0,0,166,0,1,77,2,7,0,0,0,0,0
"10317.000052041.47999",813,29,536,525,1166,12966,40,2,58,14,71,18,8,73,16,5,19,112,22,8,91,9,0,10,7,9,22,3,1,175,4,0,38,1,6,7564,50,1,6,1
"10317.000038009.48001",1435,683,1009,803,891,2340,7,52,143,30,155,1,6,3,615,2,71,57,21,27,193,32,17,0,0,5,17,10,8,35,0,0,6,0,5,77,206,43,2,145
"10317.000098908.56081",122,28,270,201,73,16146,4,48,7,0,7,6,2,22,73,2,0,0,4,1,6,20,1,0,1,1,2,0,1,17,0,0,4,6,0,16,4,0,0,16
"10317.000097365.54640",18,1450,12,624,17,9394,1241,0,29,0,9,0,1,0,4,12,1304,2,171,0,1,0,1,2230,0,1690,3,5,1,6,98,1,0,745,89,4,0,0,1872,3
"10317.000047664.48049",199,144,74,90,164,5867,2,2,7,0,19,98,0,0,1537,1,18,0,5,0,46,5,0,0,0,2,3,6,1,40,0,0,3,2,0,1,22,0,0,0
"10317.000098792.64038",1784,11,139,165,1040,12697,211,1,5,0,321,38,4,55,3,1,1,2,3,0,119,0,0,0,0,11,26,0,1,12,0,0,6,0,0,0,1,0,1,0
"10317.000034255.69026",24734,16,6477,4423,635,4294,2315,46,689,0,787,14,6,23,496,3,52,0,25,30,1066,22,64,2,1,24,182,2,14,131,1,2,265,7,1,0,63,1,6,2
"10317.000084618.48093",5977,41,3579,3816,1391,45,267,60,209,3,214,42,40,372,13,0,19,2,52,11,573,3,0,0,0,5,18,1,3,9,3,0,64,4,0,0,0,0,0,1
"10317.000038065.48015",2970,0,1598,1894,38,5524,75,136,7,38,97,14,0,21,0,0,1,1,8,0,606,109,0,3,0,6,2,0,1,15,1,0,15,0,0,0,1,0,1,0
"10317.000074441.50473",157,299,1180,799,679,7614,161,149,5,1,132,20,4,7,3,2,2,63,7,2,41,2,35,1,4,0,18,6,0,89,0,0,9,1,0,0,59,0,0,67
"10317.000066473.48089",11051,18,33,467,11,54,20,1,5151,1,5,20335,10,0,6,1,243,1,0,4,2,2,1,1,3,0,1,0,0,1,0,1,5,1,0,0,2,0,0,0
"10317.000072553.48065",11656,17,7253,2213,760,10939,83,831,225,0,1222,16,4,234,3,3,78,1,30,967,2996,2,6,0,2,6,225,0,18,276,0,0,198,1,0,0,0,0,0,0
"10317.000079149.53384",2394,337,2154,618,353,3963,18,23,95,0,63,31,0,33,818,13,0,260,4,10,299,28,25,0,0,0,22,1,0,181,0,0,11,0,0,0,5,0,0,0
"10317.000023662.48058",1529,29,4679,2537,3667,5359,20,3,117,1,317,14,1,109,1,6,12,160,16,336,106,30,4,2,6,0,33,0,0,134,3,0,40,0,0,10873,292,29,6,161
"10317.000108559.76893",3126,1,11070,5067,1350,33,205,81,142,1,313,0,0,159,0,0,13,0,29,24,257,68,29,0,0,3,76,0,0,104,2,0,39,0,0,0,0,0,0,0
"10317.000041733.48041",621,0,162,82,29,11141,6,42,14,0,2,1,0,0,4544,1,8,0,2,1,0,0,0,0,0,0,0,27,15,2,0,0,2,0,0,0,0,0,0,0
"10317.000105376.66115",68277,612,54544,40769,16449,275974,6072,2679,217,728,4245,270,70,1498,269,95,489,92,261,222,14678,1461,2939,4,7,439,293,812,21,1763,20,2,1301,18,1,65,67,29,1,279
"10317.000039878.48001",14924,9,7770,8586,243,34,1731,0,139,0,1696,443,0,90,17,7,27,1,22,0,20,1,0,11,141,12,20,0,4,277,2,0,31,30,3,1,1,0,0,1
"10317.000032719.48007",1905,2,736,1062,46,1560,30,0,58,22,88,2,0,7,0,0,6,0,5,1,110,120,0,0,0,0,1,1,0,3,0,0,6,0,0,0,0,0,0,0
"10317.000069354.48058",31051,434,3329,4501,523,306,1299,13,174,2,1722,30,44,521,8,2,8,0,173,4,797,8,1,1,21,26,182,7,62,39,0,0,6,5,0,0,3,1,5,1
"10317.000102988.66115",117453,1050,94441,113713,27279,22290,4397,1636,5388,1176,7950,1502,756,3517,159,47,441,83,1424,657,18919,2624,3585,335,1248,77,1189,39,23,7446,23,0,1119,90,4,40,625,23,0,59
"10317.000082564.48093",1501,1850,1860,1007,302,8873,307,3,124,0,298,3,0,24,12041,0,46,464,19,11,21,35,0,1,2,2,115,4,2,15,0,0,36,0,4,0,0,0,0,75
"10317.000108568.76893",193,4920,4841,4466,1295,41,2362,1,208,1,48,397,8,41,1,0,6,40,19,4,0,8,1,0,1,11,33,1,92,1055,1,0,90,3,0,0,828,92,0,82
"10317.000020353.48049",2562,2,2055,834,3241,3381,144,2,12,23,52,25,0,6,0,1,8,0,29,51,1493,182,924,0,490,1,11,0,1,317,0,0,41,0,0,0,0,0,0,0
"10317.000102714.66115",135788,489,42378,31472,4346,578,1163,67,670,1712,3025,6727,116,2079,85,0,660,82,1745,29,4416,4243,15,2,14,200,92,11,9,1137,17,1,357,30,0,24,37,14,0,169
"10317.000039962.48001",8717,9,4476,1846,332,22,201,388,27,48,232,0,0,357,3,0,7,0,4,29,572,164,0,0,0,2,5,3,1,9,0,0,18,2,1,1,0,2,0,447
"10317.000074647.71225",3409,60,5087,6155,2822,19,96,333,61,2,86,33,2,110,0,0,8,580,8,68,230,137,1072,0,0,4,18,0,5,900,0,0,32,0,0,0,116,0,0,20
"10317.000065737.48058",346,13,4215,8859,3345,130,335,574,624,0,32,7,50,825,1,4,11,0,163,33,40,8,95,2,63,0,77,0,0,34,3,5,74,5,10,1,4044,0,8,0
"10317.000030538.48001",1270,71,740,437,828,15856,65,0,29,2,35,290,1,3,2,187,17,25,27,2,294,0,0,3,2,2,9,9,3,1290,0,1,72,0,0,6,5,0,0,0
"10317.000084268.48093",1992,6724,2945,9081,731,22,1690,3,1129,0,176,316,1,16,2,0,44,676,82,0,1,14,0,0,0,28,1,1,14,359,0,0,30,0,0,0,1,53,0,1
"10317.000033134.48015",1416,1,7440,3254,4815,27,90,1966,208,115,352,11,0,214,0,0,8,0,34,585,776,50,0,4,0,2,523,1,9,146,0,2,111,2,0,24,349,483,0,0
"10317.000033027.48014",2294,5,2273,311,2165,10649,327,624,53,16,556,121,8,0,28,132,0,0,43,1065,404,61,20,0,1,2,42,0,4,62,0,1,385,0,0,27,139,0,0,0
"10317.000036450.48006",0,6184,6,2053,52,12,7182,0,1,0,54,5,22,0,3,58,7311,195,139,0,0,0,0,3933,223,82,0,0,5,2,406,943,0,544,1025,2,0,2,62,0
"10317.000109057.79378",2538,23,10763,6526,816,41144,288,145,361,0,208,278,3,15,4,0,10,127,148,32,218,39,39,0,0,3,134,0,0,159,2,0,179,2,0,4,0,0,0,2
"10317.000033388.69026",320,44,722,1093,189,6130,16,0,142,0,67,431,419,2,8,8,6,36,368,1,14,12,0,6,766,0,13,0,0,22,0,0,9,14,0,0,27,127,0,0
"10317.000034253.48014",783,0,374,208,24,10719,223,77,50,0,31,2,2,1,28,0,12,0,9,0,20,0,0,0,0,0,8,0,8,133,0,0,9,2,0,128,0,0,3,0
"10317.000058397.48093",9466,50,3640,3134,196,693,251,159,2,1,1427,14,22,22,5,2,4,0,4,5,319,159,1,1,0,13,39,4,4,121,7,0,70,0,1,80,1,0,0,1
"10317.000038081.48049",2019,5693,1928,2493,70,49,897,0,928,43,315,264,154,255,0,0,40,1994,30,1,151,50,0,3,1,41,11,10,2,53,0,0,358,2,0,0,0,0,0,130
"10317.000071902.48065",725,24029,5147,6651,113,19,6,3,142,0,67,1,0,1,0,0,49,5120,38,3,80,0,0,0,1,16,9,0,8,13,0,0,0,0,0,0,29,0,0,253
"10317.000110125.76893",2663,1,1804,940,76,10386,27,3,70,0,71,495,8,0,1,1,8,0,45,2,100,19,0,0,0,0,9,0,24,24,0,0,3,0,0,1,3,0,0,0
"10317.000100991.56081",5843,23,924,2351,210,22,40,6978,247,0,38,3,13,77,3,2,5,0,28,2,1541,75,0,0,3,0,93,1,8,35,70,0,13,2,0,0,0,0,0,2
"10317.000042581.48007",431,2404,579,510,70,0,61,0,238,5,36,0,37,47,0,0,0,0,11,0,44,0,0,0,11,6,0,0,17,19,0,0,12,0,0,0,0,0,0,4
"10317.000052255.48089",4979,2000,6590,3271,1778,58,182,283,80,122,348,188,48,23,2,0,14,16,69,49,833,254,0,0,14,1,28,1,27,146,0,0,108,6,1,1,47,117,0,1
"10317.000099218.56194",2939,37,791,564,140,13758,27,100,67,0,77,9,0,6,471,0,1,198,5,0,105,66,3,0,0,0,19,0,0,2,0,0,8,1,0,1,68,0,0,145
"10317.000094630.54458",9837,5,6611,13679,4745,75,211,2,271,1,252,17,12,146,12,5,137,1,76,28,540,264,0,1,2,41,33,2,1,345,0,0,454,0,1,0,9,0,0,0
"10317.000031563.48089",1155,15,238,259,17,17494,86,26,27,1,14,2,17,31,3,0,2,0,2,2,43,0,1,0,1,2,42,1,0,7,0,0,2,0,0,0,2,0,0,0
"10317.000069671.48058",1241,7,3714,1304,6321,826,283,30,297,0,377,45,39,3,1,2,439,51,165,42,11,8,5,0,2,5,271,0,201,382,0,0,2929,0,1,1,4404,0,4,43
"10317.000050204.55074",6248,4,6197,4479,2327,79,18,121,87,114,212,167,14,159,0,2,10,530,27,65,253,166,57,0,11,9,40,0,0,220,0,0,51,3,0,1,340,0,0,64
"10317.000112281.81179",3373,4,12317,6476,2096,54,137,150,178,0,557,605,9,99,1,0,7,0,40,85,625,540,162,0,2,1,33,0,0,318,0,0,34,2,0,0,534,0,0,1
"10317.000066503.48089",149,2,237,428,92,8513,6,9,9,3,13,1,2,8,148,17,13,7,0,1,16,7,4,0,2,1,11,3,8,9,0,0,5,0,0,0,7,0,0,3
"10317.000058912.48082",1672,18138,752,1410,275,16,883,0,58,4,45,54,0,58,9,0,22,0,15,1,79,9,0,0,0,40,53,0,0,48,1,0,41,0,0,0,0,0,0,0
"10317.000046383.48049",3622,83,1385,344,183,605,145,100,50,29,849,1,0,9,0,2,15,1,15,11,541,112,1,0,0,1,40,0,7,48,0,0,24,0,0,0,12,12,0,1
"10317.000033563.48015",7720,303,5204,2431,1533,3818,43,725,81,78,417,0,17,330,0,0,10,15,27,114,1056,477,109,0,1,3,214,1,0,111,15,0,96,6,5,0,268,0,0,3
"10317.000048357.55074",238,10,1012,617,411,14243,0,97,17,51,2,3,0,38,639,5,6,1,11,25,102,0,1,0,1,0,8,3,6,160,0,1,2,0,0,1,40,32,0,304
"10317.000102641.62408",4375,2,3082,8487,359,1773,393,30,360,0,42,1,45,0,0,112,19,0,172,15,249,0,0,3,74,7,2,0,59,78,0,5,29,1,2,0,0,0,9,1
"10317.000070801.50473",1066,97,2359,1582,809,11241,335,475,19,0,231,23,3,337,4163,1,10,539,57,76,1169,74,35,2,0,9,145,2521,0,118,0,0,112,3,0,183,165,68,1,1
"10317.000031270.48015",1555,61,4294,5237,608,2228,57,307,256,51,142,41,6,1,9,61,36,0,95,12,826,0,0,2,9,13,12,1,17,42,5,8,87,7,3,5,2,0,5,4
"10317.000039952.48007",725,377,243,641,23,26,317,0,72,0,53,93,6422,0,0,22,170,0,40,0,0,0,0,0,713,0,19,0,516,295,0,0,25,419,0,0,0,0,0,0
"10317.000050294.48049",2369,2,3575,3281,704,5371,381,1,80,0,158,2,0,158,0,0,3,0,9,1,1052,0,0,2,0,1,151,226,0,47,0,0,34,0,0,0,11,0,0,0
"10317.000107547.71225",706,23625,2315,3902,285,100,110,31,86,1,107,357,80,135,1,32,230,16,109,5,44,54,1,59,41,204,1,0,7,317,24,0,33,39,25,0,2,0,117,0
"10317.000101053.62408",78,12005,598,1155,109,5,264,0,313,0,7,216,5,171,0,2,9,531,70,1,0,0,0,2,0,69,3,0,223,6,1,0,3,1,0,0,3,75,7,7
"10317.000093085.52714",13847,42,11823,9338,1088,24,115,0,414,2,708,3,272,368,1,2,62,861,39,12,335,311,147,1,102,28,44,2,0,186,0,2,16,15,1,1,0,0,0,491
"10317.000108555.76893",5961,1325,3268,5666,482,43,453,0,39,0,78,170,5,73,0,0,134,913,10,1,58,0,0,1,0,712,8,0,0,74,3,0,127,0,0,0,0,0,0,0
"10317.000068319.48077",6230,7,3907,3128,552,5273,78,0,80,116,1279,210,3,0,2,2,3,0,45,54,426,228,0,0,0,0,17,0,0,101,0,0,313,0,0,0,1,0,0,1
"10317.000046317.48049",347,43,1217,980,253,50,42,97,35,3,104,101,0,66,13,0,29,1,16,187,50,38,102,0,0,0,17,0,4,22,0,0,164,0,0,0,60,2,0,0
"10317.000043015.48007",554,2683,1234,930,336,3,473,1,33,34,112,121,10,43,0,0,7,41,4,9,137,0,0,0,1,41,1,0,9,130,0,0,44,0,0,7,49,0,0,8
"10317.000066628.48077",8206,53,6378,6004,2324,36,141,0,35,19,2,47,38,14,12,3,7,1,29,1,109,128,36,0,0,0,5,1,0,91,0,0,14,0,0,0,0,0,0,0
"10317.000067916.48085",3858,15,5309,6010,2492,0,240,973,33,0,42,0,5,150,0,0,19,0,16,43,134,0,141,2,1,6,11,0,4,63,0,0,17,1,0,0,373,0,0,1108
"10317.000105306.71225",1223,4056,3999,7100,313,141,103,0,624,0,146,53,3,15,0,0,20,1,232,0,45,71,2,1,22,14,9,0,47,240,0,0,110,2,0,0,1,0,2,4
"10317.000108694.71225",190,21250,6526,1893,306,3569,1505,6,342,0,166,0,0,2,0,1,6,771,98,13,16,0,0,0,1,0,231,0,1,24,1,4,37,1,0,0,0,33,0,165
"10317.000098882.74740",1339,4,1027,2165,547,110,15,740,27,0,277,8,0,3,0,0,1,0,25,61,166,60,0,0,2,0,31,2,0,32,0,0,31,0,0,0,192,0,0,0
"10317.000071884.54640",3704,1083,3415,4552,941,36,22,5,75,1,517,33,16,209,2,3,8,165,34,4,100,113,279,2,4,4,9,0,0,84,0,0,69,1,0,0,43,0,0,19
"10317.000069676.48058",3530,20334,6458,7103,1159,61,32,4,82,2,309,152,49,420,1,3,66,539,63,2,567,253,1,0,13,0,20,1,0,748,1,0,77,1,0,0,207,0,2,135
"10317.000067914.48085",7962,46,6103,6662,2385,5,320,1689,90,0,129,4,60,284,1,3,8,10,36,23,312,2,124,2,22,1,45,0,9,22,0,1,54,1,1,0,225,0,0,1351
"10317.000076639.53384",2905,29,5225,1744,58,62,127,5,129,0,84,145,9,29,1,0,9,1,24,4,133,39,8,0,4,0,21,2,0,80,5,2,41,0,0,0,1,0,0,1
"10317.000048349.48041",331,74,460,566,106,21560,91,41,97,0,63,12,2,8,3,0,13,1,43,8,28,1,0,2,1,0,27,16,3,47,0,0,6,0,0,0,57,0,0,0
"10317.000097665.54640",5274,22,5642,5819,1346,27,308,207,48,0,182,0,26,129,4,5,21,6,10,0,82,124,0,2,13,69,11,0,0,81,5,0,39,0,0,0,8,2,0,84
"10317.000065526.48082",4887,654,2563,1861,686,17554,911,31,62,2,108,4,0,115,4,0,7,2,16,6,101,3,0,0,0,10,10,0,1,27,0,0,17,0,1,0,150,0,0,0
"10317.000093401.53384",7657,19,6542,5795,2155,7283,262,994,251,1,418,18,5,40,3210,0,71,13,25,7,261,4,128,8,3,9,229,165,309,182,2,1,273,2,0,0,7,4,2,866
"10317.000046085.48077",1365,1500,3161,1478,3021,7128,259,77,169,25,661,59,0,26,28,0,6,254,87,760,149,189,3,0,0,0,212,1,4,164,2,0,93,41,0,6775,163,0,0,0
"10317.000023882.71225",2686,37,940,1052,1978,28918,215,27,189,0,227,43,10,21,788,4,4,2,18,1,324,0,3,0,121,0,23,1,14,6,1,0,6,0,0,3,0,0,0,5
"10317.000107223.76893",14195,6,3457,2945,220,104,433,2,65,0,392,99,2,252,2,6,46,0,23,0,46,4,0,0,0,216,24,1,0,654,0,1,17,1,0,3,0,0,0,0
"10317.000107424.74740",6297,11,4429,1789,1444,2234,29,4,39,1,196,131,1,22,34,0,0,0,61,766,864,310,12,0,1,9,88,1,0,346,0,0,81,0,0,0,196,1516,0,1541
"10317.000079461.50458",44095,38,10808,13921,2202,120,1335,5,364,212,609,3,2,110,32,1,30,949,96,10,864,1,1,0,1,21,102,0,0,43,4,0,47,7,2,0,15,0,0,269
"10317.000097717.54640",3830,5,3595,1409,441,511,141,1979,183,0,471,82,0,4,4,0,16,71,23,646,524,1,0,3,0,1,93,0,0,135,0,0,111,0,0,0,18,0,2,0
"10317.000038430.48007",2880,28,1394,278,147,5850,15,0,33,170,1208,3,8,101,0,16,2,0,8,9,967,0,1727,0,0,0,96,0,0,1,0,15,72,0,0,0,0,0,0,0
"10317.000038152.48015",12801,6,2460,6286,664,232,562,5,635,46,574,17,0,543,9,1,125,1,14,2,495,128,0,4,1,266,91,0,0,540,1,0,449,1,0,1,2,1,1,1
"10317.000048127.48006",2,4330,1,681,0,0,4382,2,5,0,176,30,31,0,0,50,4290,66,98,0,0,0,0,4677,393,8520,1,0,17,1,940,3,0,325,1441,0,0,0,1845,0
"10317.000093610.53384",3982,398,3244,3738,602,272,176,191,34,0,568,9,56,99,0,1,12,1,23,0,42,180,204,0,3,17,42,0,18,30,0,0,13,10,0,0,1,0,0,0
"10317.000092857.54458",12937,6665,4874,11815,315,134,1942,18,977,0,1687,230,4,74,11,0,6,633,113,0,298,280,22,0,1,25,127,2,0,200,0,3,3,2,0,0,0,0,1,0
"10317.000074425.50473",271,17847,5468,1491,2088,17888,80,8,254,1,70,12,1,302,39,4,12,880,52,292,56,0,1,8,6,21,116,5,0,256,0,0,48,1,0,1607,237,20,2,392
"10317.000094683.56081",8827,263,5913,4174,139,34,154,141,34,1,1196,41,7,282,5,0,0,101,136,2,240,500,0,0,0,0,135,0,5,260,0,0,13,5,0,1,0,0,0,4
